ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.705630e+05,6.807126e+04
HI 1215Å,118124,1.181240e+02,6.506070e-01,3.664784e+03,1.680470e+00
