statistic,value
mean_flux,0.8016864608832436
median_flux,0.9397040009498596
std_flux,0.2827566659184737
min_flux,2.9382650407717056e-39
max_flux,0.9998199343681335
mean_tau,1076.808898650896
median_tau,0.06219033896923065
effective_tau,0.2210376940847617
deep_absorption_frac,0.06264326040360739
moderate_absorption_frac,0.08482568043029887
weak_absorption_frac,0.8525310591660937
tau_eff_err,0.0015894539417140514
tau_eff_std,0.15894539417140513
mean_flux_err,0.0007460055690313952
mean_flux_std,0.07460055690313952
n_sightlines,10000.0
tau_eff_obs_target,0.12714278068007295
mean_flux_target,0.8806079298214535
tau_scale_factor,0.39528530754349167
tau_eff_H_total,283.1951045972244
hi_fraction_eff,0.0007805138235105479
