statistic,value
mean_flux,0.9430766942344384
median_flux,0.9957900047302246
std_flux,0.156197915164185
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,578.8065803542031
median_tau,0.004218893125653267
effective_tau,0.05860766960866403
deep_absorption_frac,0.011062660293238958
moderate_absorption_frac,0.02268816013237119
weak_absorption_frac,0.9662491795743898
tau_eff_err,0.001238994066188117
tau_eff_std,0.1238994066188117
mean_flux_err,0.0005624178370864512
mean_flux_std,0.056241783708645125
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,15.921615316839707
hi_fraction_eff,0.0036810127801987116
