# n_pixels = 225710000
# n_pixels_in_grid = 159105155
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 2.791192e-07
# frac_tau_underflow = 2.942035e-01
# frac_tau_overflow = 8.865447e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,7.235973e-01,2.336130e-04,9594005
-2.875000e+00,-2.916667e+00,-2.833333e+00,7.138471e-01,2.320337e-04,9464729
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.935472e-01,2.287107e-04,9195578
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.669334e-01,2.242796e-04,8842712
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.360250e-01,2.190209e-04,8432905
-2.541667e+00,-2.583333e+00,-2.500000e+00,5.999487e-01,2.127186e-04,7954577
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.640433e-01,2.062551e-04,7478516
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.270580e-01,1.993782e-04,6988137
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.895265e-01,1.921483e-04,6490516
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.510136e-01,1.844350e-04,5979882
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.213137e-01,1.782589e-04,5586098
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.949232e-01,1.725857e-04,5236193
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.668082e-01,1.663290e-04,4863423
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.441664e-01,1.611138e-04,4563221
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.214034e-01,1.556947e-04,4261412
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.052079e-01,1.517212e-04,4046679
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.914892e-01,1.482722e-04,3864786
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.782944e-01,1.448774e-04,3689839
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.632213e-01,1.408994e-04,3489989
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.530496e-01,1.381501e-04,3355124
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.383421e-01,1.340753e-04,3160122
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.268450e-01,1.308016e-04,3007684
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.139618e-01,1.270330e-04,2836869
-1.041667e+00,-1.083333e+00,-1.000000e+00,2.025898e-01,1.236110e-04,2686090
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.891075e-01,1.194271e-04,2507331
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.784740e-01,1.160208e-04,2366344
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.649603e-01,1.115419e-04,2187169
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.521002e-01,1.071059e-04,2016661
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.409732e-01,1.031138e-04,1869130
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.285367e-01,9.846049e-05,1704237
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.155277e-01,9.334510e-05,1531754
-3.750000e-01,-4.166667e-01,-3.333333e-01,1.046990e-01,8.886275e-05,1388179
-2.916667e-01,-3.333333e-01,-2.500000e-01,9.406564e-02,8.422946e-05,1247194
-2.083333e-01,-2.500000e-01,-1.666667e-01,8.340401e-02,7.931256e-05,1105834
-1.250000e-01,-1.666667e-01,-8.333333e-02,7.394853e-02,7.468154e-05,980466
-4.166667e-02,-8.333333e-02,0.000000e+00,6.416202e-02,6.956447e-05,850709
4.166667e-02,0.000000e+00,8.333333e-02,5.567827e-02,6.480244e-05,738225
1.250000e-01,8.333333e-02,1.666667e-01,4.856268e-02,6.052012e-05,643881
2.083333e-01,1.666667e-01,2.500000e-01,4.204895e-02,5.631525e-05,557517
2.916667e-01,2.500000e-01,3.333333e-01,3.459893e-02,5.108340e-05,458739
3.750000e-01,3.333333e-01,4.166667e-01,2.911757e-02,4.686257e-05,386063
4.583333e-01,4.166667e-01,5.000000e-01,2.351403e-02,4.211260e-05,311767
5.416667e-01,5.000000e-01,5.833333e-01,1.858484e-02,3.743932e-05,246412
6.250000e-01,5.833333e-01,6.666667e-01,1.487017e-02,3.348933e-05,197160
7.083333e-01,6.666667e-01,7.500000e-01,1.154927e-02,2.951384e-05,153129
7.916667e-01,7.500000e-01,8.333333e-01,8.814850e-03,2.578434e-05,116874
8.750000e-01,8.333333e-01,9.166667e-01,7.226541e-03,2.334607e-05,95815
9.583333e-01,9.166667e-01,1.000000e+00,5.477057e-03,2.032461e-05,72619
1.041667e+00,1.000000e+00,1.083333e+00,4.375823e-03,1.816680e-05,58018
1.125000e+00,1.083333e+00,1.166667e+00,3.379275e-03,1.596468e-05,44805
1.208333e+00,1.166667e+00,1.250000e+00,2.626414e-03,1.407441e-05,34823
1.291667e+00,1.250000e+00,1.333333e+00,2.439971e-03,1.356566e-05,32351
1.375000e+00,1.333333e+00,1.416667e+00,1.994832e-03,1.226596e-05,26449
1.458333e+00,1.416667e+00,1.500000e+00,1.570659e-03,1.088402e-05,20825
1.541667e+00,1.500000e+00,1.583333e+00,1.248608e-03,9.704241e-06,16555
1.625000e+00,1.583333e+00,1.666667e+00,1.186234e-03,9.458750e-06,15728
1.708333e+00,1.666667e+00,1.750000e+00,1.136682e-03,9.259084e-06,15071
1.791667e+00,1.750000e+00,1.833333e+00,1.028678e-03,8.808222e-06,13639
1.875000e+00,1.833333e+00,1.916667e+00,9.807099e-04,8.600402e-06,13003
1.958333e+00,1.916667e+00,2.000000e+00,8.743651e-04,8.120727e-06,11593
