k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,5.780521e+00,6.315498e+01,6.315498e-01
2.783676e-03,3.185153e+00,8.144030e+00,8.144030e-02
5.567352e-03,2.541736e+00,4.577179e+00,4.577179e-02
8.351028e-03,2.211596e+00,3.796836e+00,3.796836e-02
1.113470e-02,1.904533e+00,3.151701e+00,3.151701e-02
1.391838e-02,1.616668e+00,2.507266e+00,2.507266e-02
1.670206e-02,1.407148e+00,2.129003e+00,2.129003e-02
1.948573e-02,1.194202e+00,1.786648e+00,1.786648e-02
2.226941e-02,1.039197e+00,1.559766e+00,1.559766e-02
2.505308e-02,8.962421e-01,1.307443e+00,1.307443e-02
2.783676e-02,7.837313e-01,1.108400e+00,1.108400e-02
3.062044e-02,6.747159e-01,9.271623e-01,9.271623e-03
3.340411e-02,5.874581e-01,8.266582e-01,8.266582e-03
3.618779e-02,5.069640e-01,6.895462e-01,6.895462e-03
3.897146e-02,4.485156e-01,6.225263e-01,6.225263e-03
4.175514e-02,3.840849e-01,5.152236e-01,5.152236e-03
4.453882e-02,3.393751e-01,4.483298e-01,4.483298e-03
4.732249e-02,2.936907e-01,3.868146e-01,3.868146e-03
5.010617e-02,2.538503e-01,3.337188e-01,3.337188e-03
5.288985e-02,2.318095e-01,3.059967e-01,3.059967e-03
5.567352e-02,2.048263e-01,2.695601e-01,2.695601e-03
5.845720e-02,1.753374e-01,2.316007e-01,2.316007e-03
6.124087e-02,1.556840e-01,2.083493e-01,2.083493e-03
6.402455e-02,1.390152e-01,1.833868e-01,1.833868e-03
6.680823e-02,1.254331e-01,1.653545e-01,1.653545e-03
6.959190e-02,1.087008e-01,1.389380e-01,1.389380e-03
7.237558e-02,9.639092e-02,1.227208e-01,1.227208e-03
7.515925e-02,8.474686e-02,1.104845e-01,1.104845e-03
7.794293e-02,7.580058e-02,9.903909e-02,9.903909e-04
8.072661e-02,6.662842e-02,8.456945e-02,8.456945e-04
8.351028e-02,5.989728e-02,7.848341e-02,7.848341e-04
8.629396e-02,5.293658e-02,6.848009e-02,6.848009e-04
8.907763e-02,4.846329e-02,6.413674e-02,6.413674e-04
9.186131e-02,4.236875e-02,5.435683e-02,5.435683e-04
9.464499e-02,3.775832e-02,4.892171e-02,4.892171e-04
9.742866e-02,3.272987e-02,4.232411e-02,4.232411e-04
1.002123e-01,2.957406e-02,3.719469e-02,3.719469e-04
1.029960e-01,2.648147e-02,3.366991e-02,3.366991e-04
1.057797e-01,2.401759e-02,3.177601e-02,3.177601e-04
1.085634e-01,2.101941e-02,2.591919e-02,2.591919e-04
1.113470e-01,1.885624e-02,2.401561e-02,2.401561e-04
1.141307e-01,1.666284e-02,2.132257e-02,2.132257e-04
1.169144e-01,1.495966e-02,1.846851e-02,1.846851e-04
1.196981e-01,1.326552e-02,1.655990e-02,1.655990e-04
1.224817e-01,1.212509e-02,1.558217e-02,1.558217e-04
1.252654e-01,1.070876e-02,1.384731e-02,1.384731e-04
1.280491e-01,9.663749e-03,1.241963e-02,1.241963e-04
1.308328e-01,8.439874e-03,1.095602e-02,1.095602e-04
1.336165e-01,7.624091e-03,9.834911e-03,9.834911e-05
1.364001e-01,6.858349e-03,8.921627e-03,8.921627e-05
1.391838e-01,5.930023e-03,7.695782e-03,7.695782e-05
1.419675e-01,5.253483e-03,6.834386e-03,6.834386e-05
1.447512e-01,4.740241e-03,6.346636e-03,6.346636e-05
1.475348e-01,4.261352e-03,5.617557e-03,5.617557e-05
1.503185e-01,3.804651e-03,4.983596e-03,4.983596e-05
1.531022e-01,3.330845e-03,4.366062e-03,4.366062e-05
1.558859e-01,2.995464e-03,3.947785e-03,3.947785e-05
1.586695e-01,2.616422e-03,3.421071e-03,3.421071e-05
1.614532e-01,2.383518e-03,3.237761e-03,3.237761e-05
1.642369e-01,2.125418e-03,2.817804e-03,2.817804e-05
1.670206e-01,1.927418e-03,2.648910e-03,2.648910e-05
1.698042e-01,1.694857e-03,2.316433e-03,2.316433e-05
1.725879e-01,1.540665e-03,2.105723e-03,2.105723e-05
1.753716e-01,1.375427e-03,1.946010e-03,1.946010e-05
