# n_sightlines = 10000
# X = 1.001030e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.001030e-01
# redshift = 2.464686
# n_absorbers = 520000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.779775
# beta_fit_err = 0.025281
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.039376e-11,60855,4.213320e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.093497e-12,47265,2.342859e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.434014e-12,35797,1.286470e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.141018e-12,26596,6.996559e-15,2.000000e-01,5.145323e+13
1.391141e+01,5.298807e-13,19575,3.787279e-15,2.000000e-01,8.154787e+13
1.411141e+01,2.399335e-13,14048,2.024341e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.077431e-13,9998,1.077539e-15,2.000000e-01,2.048390e+14
1.451141e+01,4.667170e-14,6864,5.633327e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.931872e-14,4503,2.878905e-16,2.000000e-01,5.145323e+14
1.491141e+01,7.619996e-15,2815,1.436202e-16,2.000000e-01,8.154787e+14
1.511141e+01,3.070903e-15,1798,7.242211e-17,2.000000e-01,1.292447e+15
1.531141e+01,1.274856e-15,1183,3.706540e-17,2.000000e-01,2.048390e+15
1.551141e+01,5.113217e-16,752,1.864598e-17,2.000000e-01,3.246479e+15
1.571141e+01,2.398215e-16,559,1.014337e-17,2.000000e-01,5.145323e+15
1.591141e+01,1.080063e-16,399,5.407080e-18,2.000000e-01,8.154787e+15
1.611141e+01,5.448376e-17,319,3.050505e-18,2.000000e-01,1.292447e+16
1.631141e+01,2.812658e-17,261,1.740991e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.217109e-17,179,9.097098e-19,2.000000e-01,3.246479e+16
1.671141e+01,5.963362e-18,139,5.058057e-19,2.000000e-01,5.145323e+16
1.691141e+01,2.761064e-18,102,2.733861e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.656716e-18,97,1.682140e-19,2.000000e-01,1.292447e+17
1.731141e+01,6.358115e-19,59,8.277561e-20,2.000000e-01,2.048390e+17
1.751141e+01,4.011699e-19,59,5.222788e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.659917e-19,62,3.378098e-20,2.000000e-01,5.145323e+17
1.791141e+01,8.932855e-20,33,1.555011e-20,2.000000e-01,8.154787e+17
1.811141e+01,7.856592e-20,46,1.158391e-20,2.000000e-01,1.292447e+18
1.831141e+01,3.556234e-20,33,6.190608e-21,2.000000e-01,2.048390e+18
1.851141e+01,1.291903e-20,19,2.963829e-21,2.000000e-01,3.246479e+18
1.871141e+01,8.151358e-21,19,1.870050e-21,2.000000e-01,5.145323e+18
1.891141e+01,6.496622e-21,24,1.326117e-21,2.000000e-01,8.154787e+18
1.911141e+01,4.953069e-21,29,9.197618e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.155293e-21,20,4.819382e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.631878e-21,24,3.331056e-22,2.000000e-01,3.246479e+19
1.971141e+01,8.151358e-22,19,1.870050e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.060389e-22,15,1.048388e-22,2.000000e-01,8.154787e+19
2.011141e+01,1.878750e-22,11,5.664645e-23,2.000000e-01,1.292447e+20
2.031141e+01,8.621173e-23,8,3.048045e-23,2.000000e-01,2.048390e+20
2.051141e+01,7.479439e-23,11,2.255136e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.861170e-23,9,1.287057e-23,2.000000e-01,5.145323e+20
2.091141e+01,8.120778e-24,3,4.688533e-24,2.000000e-01,8.154787e+20
2.111141e+01,6.831819e-24,4,3.415909e-24,2.000000e-01,1.292447e+21
2.131141e+01,1.077647e-24,1,1.077647e-24,2.000000e-01,2.048390e+21
2.151141e+01,2.039847e-24,3,1.177706e-24,2.000000e-01,3.246479e+21
2.171141e+01,4.290188e-25,1,4.290188e-25,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,1.077647e-25,1,1.077647e-25,2.000000e-01,2.048390e+22
2.251141e+01,6.799490e-26,1,6.799490e-26,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
