statistic,value
mean_flux,0.8472399090480308
median_flux,0.9679558277130127
std_flux,0.25602462001641335
min_flux,2.9382650407717056e-39
max_flux,0.9998703598976135
mean_tau,1073.7670579927876
median_tau,0.0325688011944294
effective_tau,0.16577137880723658
deep_absorption_frac,0.043703063569057954
moderate_absorption_frac,0.06727504467704876
weak_absorption_frac,0.8890218917538932
tau_eff_err,0.0017652937900195537
tau_eff_std,0.17652937900195537
mean_flux_err,0.0007014710972737723
mean_flux_std,0.07014710972737723
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,166.4958891646274
hi_fraction_eff,0.0009956484780881056
