k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.882736e+02,3.013207e+02,3.013207e+00,7.421850e+01,1.441481e+02,1.441481e+00
2.033942e-03,2.071785e+02,2.218069e+02,2.218069e+00,8.483754e+01,8.635418e+01,8.635418e-01
4.067884e-03,1.651463e+02,1.658968e+02,1.658968e+00,6.919994e+01,6.468323e+01,6.468323e-01
6.101825e-03,1.299010e+02,1.312010e+02,1.312010e+00,5.475446e+01,5.350841e+01,5.350841e-01
8.135767e-03,1.202433e+02,1.234051e+02,1.234051e+00,5.071645e+01,5.051627e+01,5.051627e-01
1.016971e-02,9.856544e+01,1.001965e+02,1.001965e+00,4.142374e+01,4.137642e+01,4.137642e-01
1.220365e-02,8.883245e+01,9.076222e+01,9.076222e-01,3.822660e+01,3.819282e+01,3.819282e-01
1.423759e-02,8.178999e+01,8.462244e+01,8.462244e-01,3.575771e+01,3.597381e+01,3.597381e-01
1.627153e-02,6.884340e+01,7.045144e+01,7.045144e-01,3.048548e+01,3.023485e+01,3.023485e-01
1.830548e-02,5.993823e+01,6.079966e+01,6.079966e-01,2.680299e+01,2.686906e+01,2.686906e-01
2.033942e-02,5.458175e+01,5.472322e+01,5.472322e-01,2.461793e+01,2.433641e+01,2.433641e-01
2.237336e-02,4.789848e+01,4.778607e+01,4.778607e-01,2.153631e+01,2.104757e+01,2.104757e-01
2.440730e-02,4.306876e+01,4.400878e+01,4.400878e-01,1.938521e+01,1.931482e+01,1.931482e-01
2.644124e-02,3.997450e+01,3.971484e+01,3.971484e-01,1.849313e+01,1.817700e+01,1.817700e-01
2.847519e-02,3.572656e+01,3.608185e+01,3.608185e-01,1.643090e+01,1.613986e+01,1.613986e-01
3.050913e-02,3.224078e+01,3.368101e+01,3.368101e-01,1.504480e+01,1.519306e+01,1.519306e-01
3.254307e-02,2.808949e+01,2.929379e+01,2.929379e-01,1.329313e+01,1.342842e+01,1.342842e-01
3.457701e-02,2.568975e+01,2.670734e+01,2.670734e-01,1.219024e+01,1.245385e+01,1.245385e-01
3.661095e-02,2.300306e+01,2.400801e+01,2.400801e-01,1.101677e+01,1.108100e+01,1.108100e-01
3.864489e-02,2.106489e+01,2.221634e+01,2.221634e-01,1.020402e+01,1.045354e+01,1.045354e-01
4.067884e-02,1.909172e+01,2.012695e+01,2.012695e-01,9.218124e+00,9.430520e+00,9.430520e-02
4.271278e-02,1.727091e+01,1.792893e+01,1.792893e-01,8.376193e+00,8.433380e+00,8.433380e-02
4.474672e-02,1.601657e+01,1.695246e+01,1.695246e-01,7.919058e+00,8.120896e+00,8.120896e-02
4.678066e-02,1.409890e+01,1.453241e+01,1.453241e-01,7.104716e+00,7.224295e+00,7.224295e-02
4.881460e-02,1.290358e+01,1.327050e+01,1.327050e-01,6.497337e+00,6.657795e+00,6.657795e-02
5.084854e-02,1.161358e+01,1.240427e+01,1.240427e-01,5.800268e+00,5.971697e+00,5.971697e-02
5.288249e-02,1.060814e+01,1.108667e+01,1.108667e-01,5.393453e+00,5.476792e+00,5.476792e-02
5.491643e-02,9.758741e+00,1.063020e+01,1.063020e-01,4.989362e+00,5.226942e+00,5.226942e-02
5.695037e-02,8.896218e+00,9.435194e+00,9.435194e-02,4.574865e+00,4.651020e+00,4.651020e-02
5.898431e-02,8.156369e+00,8.772060e+00,8.772060e-02,4.248036e+00,4.333323e+00,4.333323e-02
6.101825e-02,7.274830e+00,7.806597e+00,7.806597e-02,3.863562e+00,4.030507e+00,4.030507e-02
6.305220e-02,6.610635e+00,7.076119e+00,7.076119e-02,3.525143e+00,3.654129e+00,3.654129e-02
6.508614e-02,6.035553e+00,6.412733e+00,6.412733e-02,3.210115e+00,3.279283e+00,3.279283e-02
6.712008e-02,5.466369e+00,5.846590e+00,5.846590e-02,2.942574e+00,3.045899e+00,3.045899e-02
6.915402e-02,4.960234e+00,5.376707e+00,5.376707e-02,2.683331e+00,2.771971e+00,2.771971e-02
7.118796e-02,4.505183e+00,4.822544e+00,4.822544e-02,2.462592e+00,2.531950e+00,2.531950e-02
7.322190e-02,4.199555e+00,4.501956e+00,4.501956e-02,2.295010e+00,2.407427e+00,2.407427e-02
7.525585e-02,3.756997e+00,4.001437e+00,4.001437e-02,2.071566e+00,2.118473e+00,2.118473e-02
7.728979e-02,3.460492e+00,3.766740e+00,3.766740e-02,1.899376e+00,2.014758e+00,2.014758e-02
7.932373e-02,3.158542e+00,3.434074e+00,3.434074e-02,1.710784e+00,1.786587e+00,1.786587e-02
8.135767e-02,2.884858e+00,3.101263e+00,3.101263e-02,1.595831e+00,1.651811e+00,1.651811e-02
8.339161e-02,2.631269e+00,2.865960e+00,2.865960e-02,1.473676e+00,1.562461e+00,1.562461e-02
8.542556e-02,2.378507e+00,2.513713e+00,2.513713e-02,1.337782e+00,1.396952e+00,1.396952e-02
8.745950e-02,2.217334e+00,2.339304e+00,2.339304e-02,1.212985e+00,1.253209e+00,1.253209e-02
8.949344e-02,2.002766e+00,2.147931e+00,2.147931e-02,1.136211e+00,1.168518e+00,1.168518e-02
9.152738e-02,1.799297e+00,1.910307e+00,1.910307e-02,9.986408e-01,1.025018e+00,1.025018e-02
9.356132e-02,1.752680e+00,1.872995e+00,1.872995e-02,9.723706e-01,1.001221e+00,1.001221e-02
9.559526e-02,1.597662e+00,1.692893e+00,1.692893e-02,8.859673e-01,9.269575e-01,9.269575e-03
9.762921e-02,1.475773e+00,1.562420e+00,1.562420e-02,8.099747e-01,8.317436e-01,8.317436e-03
9.966315e-02,1.358298e+00,1.462429e+00,1.462429e-02,7.553691e-01,7.719538e-01,7.719538e-03
1.016971e-01,1.243467e+00,1.330518e+00,1.330518e-02,6.841585e-01,7.222843e-01,7.222843e-03
1.037310e-01,1.145541e+00,1.198451e+00,1.198451e-02,6.247624e-01,6.267167e-01,6.267167e-03
1.057650e-01,1.069111e+00,1.148963e+00,1.148963e-02,5.692235e-01,5.856546e-01,5.856546e-03
1.077989e-01,9.997882e-01,1.063417e+00,1.063417e-02,5.429019e-01,5.502575e-01,5.502575e-03
1.098329e-01,9.389181e-01,1.007377e+00,1.007377e-02,4.959856e-01,5.094437e-01,5.094437e-03
1.118668e-01,9.001458e-01,9.503236e-01,9.503236e-03,4.651025e-01,4.768457e-01,4.768457e-03
1.139007e-01,8.339994e-01,8.681426e-01,8.681426e-03,4.257531e-01,4.304756e-01,4.304756e-03
1.159347e-01,8.016744e-01,8.596076e-01,8.596076e-03,4.012231e-01,4.245649e-01,4.245649e-03
1.179686e-01,7.575192e-01,7.863511e-01,7.863511e-03,3.724023e-01,3.799253e-01,3.799253e-03
