statistic,value
mean_flux,0.4021734606122564
median_flux,0.4239698052406311
std_flux,0.3069413302980823
min_flux,2.9382650407717056e-39
max_flux,0.9931906461715698
mean_tau,2572.079764380931
median_tau,0.8580930233001709
effective_tau,0.9108717893695679
deep_absorption_frac,0.2776950450603639
moderate_absorption_frac,0.28523824179561297
weak_absorption_frac,0.4370667131440231
tau_eff_err,0.002864906491816267
tau_eff_std,0.2864906491816267
mean_flux_err,0.0008164117470906597
mean_flux_std,0.08164117470906597
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.43057875393469125
tau_eff_H_total,625.4351342476735
hi_fraction_eff,0.0014563809078090198
