ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.718279e+04,2.639897e+03
HI 1215Å,13202,1.320200e+01,3.270419e-02,7.900381e+03,1.076066e+00
