statistic,value
mean_flux,0.2270685616216556
median_flux,0.14605768024921417
std_flux,0.2374356922948812
min_flux,2.9382650407717056e-39
max_flux,0.9808722138404846
mean_tau,3770.0499181459813
median_tau,1.9237537384033203
effective_tau,1.4825032735281174
deep_absorption_frac,0.44713061409472016
moderate_absorption_frac,0.3798581107766016
weak_absorption_frac,0.17301127512867825
tau_eff_err,0.00400459858285598
tau_eff_std,0.400459858285598
mean_flux_err,0.0005796249134102706
mean_flux_std,0.057962491341027066
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.3709012301693345
tau_eff_H_total,inf
hi_fraction_eff,0.0
