statistic,value
mean_flux,0.8029313793968683
median_flux,0.9422467350959778
std_flux,0.2840382372384832
min_flux,2.9382650407717056e-39
max_flux,0.9999396800994873
mean_tau,1781.0674143890392
median_tau,0.05948810651898384
effective_tau,0.2194860239834398
deep_absorption_frac,0.06379687386257937
moderate_absorption_frac,0.08354128280826627
weak_absorption_frac,0.8526618433291544
tau_eff_err,0.002768881700716855
tau_eff_std,0.27688817007168554
mean_flux_err,0.000792436520739154
mean_flux_std,0.0792436520739154
n_sightlines,10000.0
tau_eff_obs_target,0.12714278068007295
mean_flux_target,0.8806079298214535
tau_scale_factor,0.3955746567015445
tau_eff_H_total,76.37274827565932
hi_fraction_eff,0.0028738788212897457
