statistic,value
mean_flux,0.5631408710643842
median_flux,0.6817030906677246
std_flux,0.3322669136879446
min_flux,2.9382650407717056e-39
max_flux,0.9941595792770386
mean_tau,2555.4317215999563
median_tau,0.3831610381603241
effective_tau,0.5742254671065775
deep_absorption_frac,0.18080832615870282
moderate_absorption_frac,0.18054766107045486
weak_absorption_frac,0.6386440127708423
tau_eff_err,0.0027180535533245435
tau_eff_std,0.27180535533245437
mean_flux_err,0.0008013130965809394
mean_flux_std,0.08013130965809394
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.44820699636526135
tau_eff_H_total,inf
hi_fraction_eff,0.0
