statistic,value
mean_flux,0.7131972873406947
median_flux,0.8667652010917664
std_flux,0.3168286582921937
min_flux,2.9382650407717056e-39
max_flux,0.9993543028831482
mean_tau,1137.7384407163365
median_tau,0.14298710227012634
effective_tau,0.33799719650473914
deep_absorption_frac,0.10467081663039743
moderate_absorption_frac,0.11508394227465353
weak_absorption_frac,0.7802452410949491
tau_eff_err,0.0017033359719028163
tau_eff_std,0.17033359719028163
mean_flux_err,0.0008473518595153557
mean_flux_std,0.08473518595153556
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.4545941651518155
tau_eff_H_total,603.5462901813672
hi_fraction_eff,0.0005600186790579225
