# n_sightlines = 10000
# X = 1.685806e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.685806e-01
# redshift = 3.496184
# n_absorbers = 580000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.664487
# beta_fit_err = 0.046304
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,5.037442e-12,49670,2.260284e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.045400e-12,78846,1.796825e-14,2.000000e-01,2.048390e+13
1.351141e+01,3.781875e-12,93668,1.235696e-14,2.000000e-01,3.246479e+13
1.371141e+01,2.256763e-12,88587,7.582299e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.149173e-12,71494,4.297845e-15,2.000000e-01,8.154787e+13
1.411141e+01,5.394434e-13,53190,2.339004e-15,2.000000e-01,1.292447e+14
1.431141e+01,2.435545e-13,38061,1.248406e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.065383e-13,26387,6.558597e-16,2.000000e-01,3.246479e+14
1.471141e+01,4.612267e-14,18105,3.427798e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.913253e-14,11903,1.753655e-16,2.000000e-01,8.154787e+14
1.511141e+01,8.006967e-15,7895,9.011394e-17,2.000000e-01,1.292447e+15
1.531141e+01,3.204007e-15,5007,4.527982e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.266574e-15,3137,2.261378e-17,2.000000e-01,3.246479e+15
1.571141e+01,5.212206e-16,2046,1.152308e-17,2.000000e-01,5.145323e+15
1.591141e+01,2.240674e-16,1394,6.001327e-18,2.000000e-01,8.154787e+15
1.611141e+01,9.715864e-17,958,3.139053e-18,2.000000e-01,1.292447e+16
1.631141e+01,4.504935e-17,704,1.697861e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.966278e-17,487,8.910055e-19,2.000000e-01,3.246479e+16
1.671141e+01,1.080144e-17,424,5.245644e-19,2.000000e-01,5.145323e+16
1.691141e+01,4.275605e-18,266,2.621541e-19,2.000000e-01,8.154787e+16
1.711141e+01,2.373186e-18,234,1.551400e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.241417e-18,194,8.912854e-20,2.000000e-01,2.048390e+17
1.751141e+01,6.298549e-19,156,5.042875e-20,2.000000e-01,3.246479e+17
1.771141e+01,3.031537e-19,119,2.779005e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.768107e-19,110,1.685824e-20,2.000000e-01,8.154787e+17
1.811141e+01,8.113456e-20,80,9.071120e-21,2.000000e-01,1.292447e+18
1.831141e+01,4.863283e-20,76,5.578568e-21,2.000000e-01,2.048390e+18
1.851141e+01,3.028149e-20,75,3.496605e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.426606e-20,56,1.906382e-21,2.000000e-01,5.145323e+18
1.891141e+01,4.822111e-21,30,8.803929e-22,2.000000e-01,8.154787e+18
1.911141e+01,4.665237e-21,46,6.878517e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.559622e-21,40,4.047118e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.897640e-21,47,2.767992e-22,2.000000e-01,3.246479e+19
1.971141e+01,9.935289e-22,39,1.590920e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.500637e-22,28,8.505404e-23,2.000000e-01,8.154787e+19
2.011141e+01,3.448219e-22,34,5.913647e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.663755e-22,26,3.262891e-23,2.000000e-01,2.048390e+20
2.051141e+01,1.009383e-22,25,2.018766e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.566514e-23,14,9.531910e-24,2.000000e-01,5.145323e+20
2.091141e+01,9.644221e-24,6,3.937237e-24,2.000000e-01,8.154787e+20
2.111141e+01,4.056728e-24,4,2.028364e-24,2.000000e-01,1.292447e+21
2.131141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+21
2.151141e+01,8.075063e-25,2,5.709932e-25,2.000000e-01,3.246479e+21
2.171141e+01,2.547510e-25,1,2.547510e-25,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,4.037531e-26,1,4.037531e-26,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
