k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.134892e+02,1.987855e+02,1.987855e+00,5.736796e+01,1.227124e+02,1.227124e+00
2.136747e-03,1.140695e+02,1.074486e+02,1.074486e+00,6.253416e+01,5.935571e+01,5.935571e-01
4.273494e-03,8.750549e+01,8.606078e+01,8.606078e-01,4.757252e+01,4.636225e+01,4.636225e-01
6.410241e-03,6.491394e+01,6.342274e+01,6.342274e-01,3.526125e+01,3.470869e+01,3.470869e-01
8.546988e-03,5.506538e+01,5.390571e+01,5.390571e-01,3.029789e+01,2.991120e+01,2.991120e-01
1.068374e-02,4.841461e+01,4.807065e+01,4.807065e-01,2.672897e+01,2.607999e+01,2.607999e-01
1.282048e-02,4.092344e+01,3.985843e+01,3.985843e-01,2.297872e+01,2.260001e+01,2.260001e-01
1.495723e-02,3.636022e+01,3.696769e+01,3.696769e-01,2.043865e+01,2.046226e+01,2.046226e-01
1.709398e-02,3.205184e+01,3.226518e+01,3.226518e-01,1.863282e+01,1.871461e+01,1.871461e-01
1.923072e-02,2.831349e+01,2.898618e+01,2.898618e-01,1.609044e+01,1.639449e+01,1.639449e-01
2.136747e-02,2.512025e+01,2.539528e+01,2.539528e-01,1.445111e+01,1.466422e+01,1.466422e-01
2.350422e-02,2.273683e+01,2.228272e+01,2.228272e-01,1.315028e+01,1.286413e+01,1.286413e-01
2.564097e-02,2.049651e+01,2.103004e+01,2.103004e-01,1.179584e+01,1.204446e+01,1.204446e-01
2.777771e-02,1.852363e+01,1.893776e+01,1.893776e-01,1.081183e+01,1.093712e+01,1.093712e-01
2.991446e-02,1.629754e+01,1.638259e+01,1.638259e-01,9.521904e+00,9.476638e+00,9.476638e-02
3.205121e-02,1.530834e+01,1.595334e+01,1.595334e-01,9.071879e+00,9.384388e+00,9.384388e-02
3.418795e-02,1.352722e+01,1.376074e+01,1.376074e-01,7.982906e+00,8.010539e+00,8.010539e-02
3.632470e-02,1.223398e+01,1.240375e+01,1.240375e-01,7.155256e+00,7.298093e+00,7.298093e-02
3.846145e-02,1.107496e+01,1.170617e+01,1.170617e-01,6.575965e+00,6.905109e+00,6.905109e-02
4.059819e-02,9.647994e+00,9.854808e+00,9.854808e-02,5.748566e+00,5.829615e+00,5.829615e-02
4.273494e-02,8.851701e+00,8.973052e+00,8.973052e-02,5.353962e+00,5.415073e+00,5.415073e-02
4.487169e-02,8.495429e+00,8.899982e+00,8.899982e-02,5.061785e+00,5.176434e+00,5.176434e-02
4.700844e-02,7.203770e+00,7.484029e+00,7.484029e-02,4.356862e+00,4.454721e+00,4.454721e-02
4.914518e-02,6.598110e+00,6.714514e+00,6.714514e-02,4.025421e+00,4.087391e+00,4.087391e-02
5.128193e-02,6.143441e+00,6.430586e+00,6.430586e-02,3.725438e+00,3.832929e+00,3.832929e-02
5.341868e-02,5.573292e+00,5.914955e+00,5.914955e-02,3.454802e+00,3.574765e+00,3.574765e-02
5.555542e-02,5.043930e+00,5.305358e+00,5.305358e-02,3.073844e+00,3.202117e+00,3.202117e-02
