# n_pixels = 225710000
# n_pixels_in_grid = 186822332
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 1.834212e-06
# frac_tau_underflow = 1.716617e-01
# frac_tau_overflow = 6.268398e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,6.128789e-01,1.984100e-04,9541622
-2.875000e+00,-2.916667e+00,-2.833333e+00,6.595652e-01,2.058283e-04,10268459
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.895924e-01,2.104614e-04,10735939
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.060757e-01,2.129619e-04,10992559
-2.625000e+00,-2.666667e+00,-2.583333e+00,7.021200e-01,2.123645e-04,10930975
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.869503e-01,2.100578e-04,10694805
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.592731e-01,2.057827e-04,10263911
-2.375000e+00,-2.416667e+00,-2.333333e+00,6.224786e-01,1.999578e-04,9691075
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.809875e-01,1.931789e-04,9045120
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.369040e-01,1.857054e-04,8358804
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.947206e-01,1.782610e-04,7702072
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.513113e-01,1.702607e-04,7026252
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.113054e-01,1.625393e-04,6403419
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.736823e-01,1.549271e-04,5817684
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.370869e-01,1.471456e-04,5247946
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.088530e-01,1.408485e-04,4808387
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.828008e-01,1.347772e-04,4402792
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.581581e-01,1.287713e-04,4019142
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.393607e-01,1.239946e-04,3726494
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.235911e-01,1.198405e-04,3480984
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.085292e-01,1.157336e-04,3246492
-1.208333e+00,-1.250000e+00,-1.166667e+00,1.943121e-01,1.117188e-04,3025153
-1.125000e+00,-1.166667e+00,-1.083333e+00,1.826326e-01,1.083092e-04,2843320
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.695871e-01,1.043693e-04,2640221
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.574157e-01,1.005542e-04,2450730
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.470989e-01,9.720330e-05,2290114
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.348910e-01,9.308245e-05,2100055
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.224836e-01,8.869827e-05,1906889
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.105054e-01,8.424962e-05,1720406
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.004793e-01,8.033678e-05,1564314
-4.583333e-01,-5.000000e-01,-4.166667e-01,8.914016e-02,7.566812e-05,1387781
-3.750000e-01,-4.166667e-01,-3.333333e-01,7.914608e-02,7.130023e-05,1232188
-2.916667e-01,-3.333333e-01,-2.500000e-01,7.076873e-02,6.742127e-05,1101765
-2.083333e-01,-2.500000e-01,-1.666667e-01,6.204575e-02,6.312949e-05,965961
-1.250000e-01,-1.666667e-01,-8.333333e-02,5.445011e-02,5.913922e-05,847708
-4.166667e-02,-8.333333e-02,0.000000e+00,4.767785e-02,5.533942e-05,742274
4.166667e-02,0.000000e+00,8.333333e-02,4.183363e-02,5.183690e-05,651288
1.250000e-01,8.333333e-02,1.666667e-01,3.551929e-02,4.776484e-05,552983
2.083333e-01,1.666667e-01,2.500000e-01,2.968161e-02,4.366364e-05,462099
2.916667e-01,2.500000e-01,3.333333e-01,2.503795e-02,4.010288e-05,389804
3.750000e-01,3.333333e-01,4.166667e-01,2.025015e-02,3.606537e-05,315265
4.583333e-01,4.166667e-01,5.000000e-01,1.650002e-02,3.255506e-05,256881
5.416667e-01,5.000000e-01,5.833333e-01,1.312918e-02,2.903989e-05,204402
6.250000e-01,5.833333e-01,6.666667e-01,1.018304e-02,2.557496e-05,158535
7.083333e-01,6.666667e-01,7.500000e-01,7.812107e-03,2.240063e-05,121623
7.916667e-01,7.500000e-01,8.333333e-01,6.026003e-03,1.967392e-05,93816
8.750000e-01,8.333333e-01,9.166667e-01,4.646489e-03,1.727582e-05,72339
9.583333e-01,9.166667e-01,1.000000e+00,3.683264e-03,1.538129e-05,57343
1.041667e+00,1.000000e+00,1.083333e+00,3.042292e-03,1.397902e-05,47364
1.125000e+00,1.083333e+00,1.166667e+00,2.508715e-03,1.269410e-05,39057
1.208333e+00,1.166667e+00,1.250000e+00,1.937563e-03,1.115589e-05,30165
1.291667e+00,1.250000e+00,1.333333e+00,1.779423e-03,1.069094e-05,27703
1.375000e+00,1.333333e+00,1.416667e+00,1.414520e-03,9.531930e-06,22022
1.458333e+00,1.416667e+00,1.500000e+00,1.213731e-03,8.829526e-06,18896
1.541667e+00,1.500000e+00,1.583333e+00,1.073191e-03,8.302611e-06,16708
1.625000e+00,1.583333e+00,1.666667e+00,9.541686e-04,7.828684e-06,14855
1.708333e+00,1.666667e+00,1.750000e+00,7.915970e-04,7.130637e-06,12324
1.791667e+00,1.750000e+00,1.833333e+00,7.989837e-04,7.163829e-06,12439
1.875000e+00,1.833333e+00,1.916667e+00,7.150965e-04,6.777329e-06,11133
1.958333e+00,1.916667e+00,2.000000e+00,6.086639e-04,6.252662e-06,9476
