statistic,value
mean_flux,0.9567754133092522
median_flux,0.9961259365081787
std_flux,0.1313986551070112
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,247.68926256797968
median_tau,0.0038815937004983425
effective_tau,0.04418659290810751
deep_absorption_frac,0.006946231890478933
moderate_absorption_frac,0.016305958973904567
weak_absorption_frac,0.9767478091356165
tau_eff_err,0.000725120596896168
tau_eff_std,0.0725120596896168
mean_flux_err,0.00043285317723389734
mean_flux_std,0.043285317723389734
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,11.799148932816335
hi_fraction_eff,0.0037448966065234267
