# n_pixels = 247270000
# n_pixels_in_grid = 246174699
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 2.489586e-05
# frac_tau_overflow = 4.404679e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,3.184080e-04,3.939680e-06,6532
-2.875000e+00,-2.916667e+00,-2.833333e+00,7.337716e-04,5.980663e-06,15053
-2.791667e+00,-2.833333e+00,-2.750000e+00,1.569910e-03,8.747949e-06,32206
-2.708333e+00,-2.750000e+00,-2.666667e+00,3.580384e-03,1.321094e-05,73450
-2.625000e+00,-2.666667e+00,-2.583333e+00,7.823907e-03,1.952903e-05,160504
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.696127e-02,2.875399e-05,347953
-2.458333e+00,-2.500000e+00,-2.416667e+00,3.403695e-02,4.073280e-05,698253
-2.375000e+00,-2.416667e+00,-2.333333e+00,6.218023e-02,5.505479e-05,1275600
-2.291667e+00,-2.333333e+00,-2.250000e+00,1.036717e-01,7.108846e-05,2126780
-2.208333e+00,-2.250000e+00,-2.166667e+00,1.547930e-01,8.686496e-05,3175511
-2.125000e+00,-2.166667e+00,-2.083333e+00,2.228797e-01,1.042327e-04,4572278
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.044270e-01,1.218177e-04,6245186
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.851617e-01,1.370220e-04,7901422
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.627920e-01,1.501972e-04,9493974
-1.791667e+00,-1.833333e+00,-1.750000e+00,5.307498e-01,1.608473e-04,10888098
-1.708333e+00,-1.750000e+00,-1.666667e+00,5.795619e-01,1.680811e-04,11889457
-1.625000e+00,-1.666667e+00,-1.583333e+00,6.087533e-01,1.722620e-04,12488305
-1.541667e+00,-1.583333e+00,-1.500000e+00,6.186714e-01,1.736597e-04,12691771
-1.458333e+00,-1.500000e+00,-1.416667e+00,6.111984e-01,1.726076e-04,12538466
-1.375000e+00,-1.416667e+00,-1.333333e+00,5.919999e-01,1.698751e-04,12144617
-1.291667e+00,-1.333333e+00,-1.250000e+00,5.625726e-01,1.655992e-04,11540928
-1.208333e+00,-1.250000e+00,-1.166667e+00,5.265207e-01,1.602052e-04,10801339
-1.125000e+00,-1.166667e+00,-1.083333e+00,4.829478e-01,1.534331e-04,9907460
-1.041667e+00,-1.083333e+00,-1.000000e+00,4.457633e-01,1.474080e-04,9144638
-9.583333e-01,-1.000000e+00,-9.166667e-01,4.091414e-01,1.412231e-04,8393356
-8.750000e-01,-9.166667e-01,-8.333333e-01,3.737612e-01,1.349789e-04,7667546
-7.916667e-01,-8.333333e-01,-7.500000e-01,3.421753e-01,1.291497e-04,7019575
-7.083333e-01,-7.500000e-01,-6.666667e-01,3.152801e-01,1.239702e-04,6467831
-6.250000e-01,-6.666667e-01,-5.833333e-01,2.919400e-01,1.192932e-04,5989021
-5.416667e-01,-5.833333e-01,-5.000000e-01,2.728681e-01,1.153308e-04,5597769
-4.583333e-01,-5.000000e-01,-4.166667e-01,2.540426e-01,1.112813e-04,5211572
-3.750000e-01,-4.166667e-01,-3.333333e-01,2.399229e-01,1.081446e-04,4921912
-2.916667e-01,-3.333333e-01,-2.500000e-01,2.262546e-01,1.050189e-04,4641514
-2.083333e-01,-2.500000e-01,-1.666667e-01,2.135858e-01,1.020364e-04,4381619
-1.250000e-01,-1.666667e-01,-8.333333e-02,2.005825e-01,9.888160e-05,4114862
-4.166667e-02,-8.333333e-02,0.000000e+00,1.880071e-01,9.573175e-05,3856882
4.166667e-02,0.000000e+00,8.333333e-02,1.736171e-01,9.199521e-05,3561679
1.250000e-01,8.333333e-02,1.666667e-01,1.592174e-01,8.809763e-05,3266275
2.083333e-01,1.666667e-01,2.500000e-01,1.443797e-01,8.389227e-05,2961885
2.916667e-01,2.500000e-01,3.333333e-01,1.296335e-01,7.949277e-05,2659375
3.750000e-01,3.333333e-01,4.166667e-01,1.152835e-01,7.496397e-05,2364991
4.583333e-01,4.166667e-01,5.000000e-01,9.996447e-02,6.980584e-05,2050727
5.416667e-01,5.000000e-01,5.833333e-01,8.744902e-02,6.528996e-05,1793978
6.250000e-01,5.833333e-01,6.666667e-01,7.549775e-02,6.066468e-05,1548803
7.083333e-01,6.666667e-01,7.500000e-01,6.394810e-02,5.583194e-05,1311867
7.916667e-01,7.500000e-01,8.333333e-01,5.339413e-02,5.101709e-05,1095357
8.750000e-01,8.333333e-01,9.166667e-01,4.476509e-02,4.671309e-05,918336
9.583333e-01,9.166667e-01,1.000000e+00,3.686684e-02,4.239229e-05,756307
1.041667e+00,1.000000e+00,1.083333e+00,3.108051e-02,3.892360e-05,637603
1.125000e+00,1.083333e+00,1.166667e+00,2.507843e-02,3.496384e-05,514473
1.208333e+00,1.166667e+00,1.250000e+00,2.105178e-02,3.203416e-05,431868
1.291667e+00,1.250000e+00,1.333333e+00,1.744312e-02,2.915957e-05,357838
1.375000e+00,1.333333e+00,1.416667e+00,1.508694e-02,2.711874e-05,309502
1.458333e+00,1.416667e+00,1.500000e+00,1.264039e-02,2.482271e-05,259312
1.541667e+00,1.500000e+00,1.583333e+00,1.099068e-02,2.314628e-05,225469
1.625000e+00,1.583333e+00,1.666667e+00,9.376171e-03,2.137872e-05,192348
1.708333e+00,1.666667e+00,1.750000e+00,8.086111e-03,1.985358e-05,165883
1.791667e+00,1.750000e+00,1.833333e+00,6.850452e-03,1.827379e-05,140534
1.875000e+00,1.833333e+00,1.916667e+00,5.944120e-03,1.702208e-05,121941
1.958333e+00,1.916667e+00,2.000000e+00,5.123581e-03,1.580359e-05,105108
