statistic,value
mean_flux,0.9600924805526425
median_flux,0.9976966381072998
std_flux,0.1266067368294626
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,206.47803613170134
median_tau,0.0023060243111103773
effective_tau,0.040725665251065545
deep_absorption_frac,0.006213069868415223
moderate_absorption_frac,0.01500420451021222
weak_absorption_frac,0.9787827256213726
tau_eff_err,0.0007025273668757912
tau_eff_std,0.07025273668757913
mean_flux_err,0.0004195224564419701
mean_flux_std,0.04195224564419701
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,13.437269710865355
hi_fraction_eff,0.00303079909017497
