# T0 = 21300.961171276194 K
# gamma = 1.0869510903282071
# gamma_err = 0.07710613474732611
# T0_err = 10250.79100324376 K
# n_bins_fit = 28
# n_pixels = 43267751
log_density,log_temperature
4.850148e-01,4.005275e+00
4.997141e-01,5.427075e+00
6.959259e-01,4.546441e+00
1.301191e+00,6.678517e+00
-1.813780e-01,3.720325e+00
1.202010e-01,5.244605e+00
-6.827064e-01,3.636129e+00
-6.917012e-01,3.652479e+00
-5.882714e-01,3.764560e+00
1.993933e-01,3.849565e+00
6.644147e-01,4.170297e+00
-6.255083e-01,3.652987e+00
-2.665237e-01,3.889391e+00
2.904618e-02,3.797531e+00
4.139304e-01,4.227435e+00
4.498977e-02,5.173598e+00
-3.314184e-01,3.707181e+00
-1.927615e-01,3.703833e+00
1.035626e+00,5.051033e+00
6.548730e-02,3.825882e+00
5.305014e-01,4.002479e+00
-6.873141e-02,3.793284e+00
2.677204e-01,3.865452e+00
2.390689e-01,3.895993e+00
3.941947e-01,4.292832e+00
-6.339278e-01,3.644813e+00
-6.559486e-03,4.337739e+00
1.365099e+00,5.106155e+00
4.729743e-02,4.759434e+00
-3.087021e-01,3.701834e+00
-5.374301e-01,4.020090e+00
-5.145037e-01,3.632358e+00
-3.516719e-01,3.697813e+00
-3.492241e-01,3.726129e+00
-5.184955e-01,3.646103e+00
-7.454686e-02,4.188310e+00
-9.921603e-02,3.759337e+00
-4.147481e-01,3.669354e+00
-5.581171e-01,3.637835e+00
-3.639183e-01,3.666447e+00
-6.224447e-01,3.601672e+00
2.993770e-01,5.350804e+00
1.418069e+00,5.472173e+00
-3.589575e-01,3.692318e+00
-5.159052e-01,3.662457e+00
7.324898e-01,4.410404e+00
-4.800930e-01,4.371772e+00
-5.268610e-01,4.428555e+00
-5.646078e-01,3.646724e+00
-3.094696e-01,3.976928e+00
-4.558607e-03,3.788574e+00
-3.807157e-01,3.741428e+00
-7.030065e-02,3.770428e+00
4.704195e-01,3.979397e+00
1.278546e-02,3.822158e+00
-5.022825e-01,3.650131e+00
7.589389e-01,4.241037e+00
5.969453e-02,3.814909e+00
1.213712e+00,4.355205e+00
-4.854904e-01,3.649168e+00
-2.576698e-01,3.718599e+00
2.096548e-01,4.491742e+00
1.119416e+00,4.540534e+00
-2.701910e-01,3.936385e+00
-3.753890e-01,4.055055e+00
9.912965e-01,4.494699e+00
-6.985722e-02,5.981574e+00
2.148359e-01,4.840078e+00
7.886276e-01,4.186848e+00
2.191731e-01,5.741874e+00
-7.451964e-01,3.609985e+00
-6.672249e-02,3.846444e+00
1.059653e-01,4.676665e+00
3.902208e-01,4.076619e+00
3.737743e-01,4.147472e+00
1.014209e+00,4.964035e+00
1.651713e-01,3.855341e+00
1.763622e+00,6.200588e+00
4.056867e-01,4.936581e+00
-3.336984e-01,3.696375e+00
3.339654e-01,3.939395e+00
-7.054453e-01,3.617186e+00
6.206043e-01,4.070748e+00
6.076279e-01,4.109808e+00
7.778528e-02,3.796746e+00
-4.034307e-01,3.653729e+00
-3.040016e-01,3.705229e+00
7.534705e-01,5.082121e+00
-2.241739e-01,4.252961e+00
-4.344535e-01,4.304174e+00
9.044771e-01,4.911038e+00
1.421864e-01,4.021995e+00
-4.175502e-01,3.661565e+00
-6.480044e-01,3.627972e+00
