statistic,value
mean_flux,0.9715036225414924
median_flux,0.9987386465072632
std_flux,0.10554678500057701
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,127.5956200529229
median_tau,0.0012621372006833553
effective_tau,0.028910281358941307
deep_absorption_frac,0.004018128725149006
moderate_absorption_frac,0.010343033721348854
weak_absorption_frac,0.9856388375535021
tau_eff_err,0.0005077032546852009
tau_eff_std,0.05077032546852008
mean_flux_err,0.00032015337438623864
mean_flux_std,0.032015337438623864
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.379136848711696
hi_fraction_eff,0.00233540356037564
