statistic,value
mean_flux,0.9766619923547083
median_flux,0.9989880919456482
std_flux,0.09374562496640042
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,216.44968578811506
median_tau,0.0010124498512595892
effective_tau,0.023614651635526927
deep_absorption_frac,0.003145285811432457
moderate_absorption_frac,0.007900824032961318
weak_absorption_frac,0.9889538901556062
tau_eff_err,0.0006167892367144309
tau_eff_std,0.061678923671443085
mean_flux_err,0.0003622496633293383
mean_flux_std,0.03622496633293383
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.489168685009135
hi_fraction_eff,0.001890810426859615
