ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.143750e+05,3.556375e+04
HI 1215Å,79463,7.946300e+01,2.614561e-01,6.337828e+03,1.743404e+00
