statistic,value
mean_flux,0.40309544424320604
median_flux,0.4250681698322296
std_flux,0.30555424633190054
min_flux,2.9382650407717056e-39
max_flux,0.9945710897445679
mean_tau,2331.2749662104948
median_tau,0.8555057048797607
effective_tau,0.9085819107258943
deep_absorption_frac,0.27329141982656013
moderate_absorption_frac,0.2899141608569971
weak_absorption_frac,0.4367944193164428
tau_eff_err,0.0025828026298131386
tau_eff_std,0.25828026298131385
mean_flux_err,0.000764218396092072
mean_flux_std,0.0764218396092072
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4361087955565265
tau_eff_H_total,inf
hi_fraction_eff,0.0
