# n_pixels = 294050000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.4361087955565265
# mean_flux_target = 0.5738405195244356
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,5.527255e+00,9.694583e-04,32505784
3.000000e-02,2.000000e-02,4.000000e-02,8.502760e-01,3.802370e-04,5000473
5.000000e-02,4.000000e-02,6.000000e-02,6.366727e-01,3.290277e-04,3744272
7.000000e-02,6.000000e-02,8.000000e-02,5.411061e-01,3.033302e-04,3182245
9.000000e-02,8.000000e-02,1.000000e-01,4.881903e-01,2.881171e-04,2871047
1.100000e-01,1.000000e-01,1.200000e-01,4.540201e-01,2.778510e-04,2670092
1.300000e-01,1.200000e-01,1.400000e-01,4.323249e-01,2.711312e-04,2542503
1.500000e-01,1.400000e-01,1.600000e-01,4.174214e-01,2.664169e-04,2454855
1.700000e-01,1.600000e-01,1.800000e-01,4.082445e-01,2.634721e-04,2400886
1.900000e-01,1.800000e-01,2.000000e-01,4.021355e-01,2.614933e-04,2364959
2.100000e-01,2.000000e-01,2.200000e-01,4.025361e-01,2.616236e-04,2367315
2.300000e-01,2.200000e-01,2.400000e-01,4.034766e-01,2.619290e-04,2372846
2.500000e-01,2.400000e-01,2.600000e-01,4.074498e-01,2.632155e-04,2396212
2.700000e-01,2.600000e-01,2.800000e-01,4.111687e-01,2.644140e-04,2418083
2.900000e-01,2.800000e-01,3.000000e-01,4.193620e-01,2.670355e-04,2466268
3.100000e-01,3.000000e-01,3.200000e-01,4.290177e-01,2.700922e-04,2523053
3.300000e-01,3.200000e-01,3.400000e-01,4.371915e-01,2.726530e-04,2571123
3.500000e-01,3.400000e-01,3.600000e-01,4.504833e-01,2.767666e-04,2649292
3.700000e-01,3.600000e-01,3.800000e-01,4.637608e-01,2.808157e-04,2727377
3.900000e-01,3.800000e-01,4.000000e-01,4.810146e-01,2.859918e-04,2828847
4.100000e-01,4.000000e-01,4.200000e-01,4.999500e-01,2.915666e-04,2940206
4.300000e-01,4.200000e-01,4.400000e-01,5.216499e-01,2.978269e-04,3067823
4.500000e-01,4.400000e-01,4.600000e-01,5.431814e-01,3.039113e-04,3194450
4.700000e-01,4.600000e-01,4.800000e-01,5.689009e-01,3.110231e-04,3345706
4.900000e-01,4.800000e-01,5.000000e-01,5.963692e-01,3.184432e-04,3507247
5.100000e-01,5.000000e-01,5.200000e-01,6.271182e-01,3.265496e-04,3688082
5.300000e-01,5.200000e-01,5.400000e-01,6.626269e-01,3.356672e-04,3896909
5.500000e-01,5.400000e-01,5.600000e-01,7.019764e-01,3.454901e-04,4128323
5.700000e-01,5.600000e-01,5.800000e-01,7.454229e-01,3.560211e-04,4383832
5.900000e-01,5.800000e-01,6.000000e-01,7.964353e-01,3.680016e-04,4683836
6.100000e-01,6.000000e-01,6.200000e-01,8.495099e-01,3.800657e-04,4995968
6.300000e-01,6.200000e-01,6.400000e-01,9.120449e-01,3.938062e-04,5363736
6.500000e-01,6.400000e-01,6.600000e-01,9.776871e-01,4.077316e-04,5749778
6.700000e-01,6.600000e-01,6.800000e-01,1.054854e+00,4.235168e-04,6203598
6.900000e-01,6.800000e-01,7.000000e-01,1.138014e+00,4.398943e-04,6692663
7.100000e-01,7.000000e-01,7.200000e-01,1.229918e+00,4.573119e-04,7233148
7.300000e-01,7.200000e-01,7.400000e-01,1.332141e+00,4.759371e-04,7834323
7.500000e-01,7.400000e-01,7.600000e-01,1.447885e+00,4.961825e-04,8515012
7.700000e-01,7.600000e-01,7.800000e-01,1.576830e+00,5.178057e-04,9273336
7.900000e-01,7.800000e-01,8.000000e-01,1.714260e+00,5.398993e-04,10081563
8.100000e-01,8.000000e-01,8.200000e-01,1.862747e+00,5.627965e-04,10954817
8.300000e-01,8.200000e-01,8.400000e-01,2.034420e+00,5.881589e-04,11964422
8.500000e-01,8.400000e-01,8.600000e-01,2.192171e+00,6.105364e-04,12892156
8.700000e-01,8.600000e-01,8.800000e-01,2.315409e+00,6.274633e-04,13616922
8.900000e-01,8.800000e-01,9.000000e-01,2.377431e+00,6.358114e-04,13981669
9.100000e-01,9.000000e-01,9.200000e-01,2.319925e+00,6.280749e-04,13643481
9.300000e-01,9.200000e-01,9.400000e-01,2.048540e+00,5.901965e-04,12047465
9.500000e-01,9.400000e-01,9.600000e-01,1.391237e+00,4.863791e-04,8181862
9.700000e-01,9.600000e-01,9.800000e-01,4.760068e-01,2.844992e-04,2799396
9.900000e-01,9.800000e-01,1.000000e+00,2.223074e-02,6.148248e-05,130739
