# n_sightlines = 10000
# X = 1.685806e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.685806e-01
# redshift = 3.496184
# n_absorbers = 580000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.675953
# beta_fit_err = 0.048562
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,4.762396e-12,46958,2.197712e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.041688e-12,78788,1.796164e-14,2.000000e-01,2.048390e+13
1.351141e+01,3.832990e-12,94934,1.244018e-14,2.000000e-01,3.246479e+13
1.371141e+01,2.309445e-12,90655,7.670290e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.181112e-12,73481,4.357159e-15,2.000000e-01,8.154787e+13
1.411141e+01,5.519990e-13,54428,2.366067e-15,2.000000e-01,1.292447e+14
1.431141e+01,2.467348e-13,38558,1.256531e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.057187e-13,26184,6.533320e-16,2.000000e-01,3.246479e+14
1.471141e+01,4.480815e-14,17589,3.378598e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.920325e-14,11947,1.756893e-16,2.000000e-01,8.154787e+14
1.511141e+01,7.781819e-15,7673,8.883795e-17,2.000000e-01,1.292447e+15
1.531141e+01,3.117620e-15,4872,4.466523e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.230236e-15,3047,2.228703e-17,2.000000e-01,3.246479e+15
1.571141e+01,4.916694e-16,1930,1.119166e-17,2.000000e-01,5.145323e+15
1.591141e+01,2.014035e-16,1253,5.689727e-18,2.000000e-01,8.154787e+15
1.611141e+01,9.502886e-17,937,3.104457e-18,2.000000e-01,1.292447e+16
1.631141e+01,3.781842e-17,591,1.555642e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.752289e-17,434,8.411255e-19,2.000000e-01,3.246479e+16
1.671141e+01,8.839860e-18,347,4.745485e-19,2.000000e-01,5.145323e+16
1.691141e+01,4.275605e-18,266,2.621541e-19,2.000000e-01,8.154787e+16
1.711141e+01,2.048648e-18,202,1.441423e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.107037e-18,173,8.416644e-20,2.000000e-01,2.048390e+17
1.751141e+01,6.702302e-19,166,5.201995e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.980587e-19,117,2.755553e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.639518e-19,102,1.623364e-20,2.000000e-01,8.154787e+17
1.811141e+01,8.924802e-20,88,9.513871e-21,2.000000e-01,1.292447e+18
1.831141e+01,4.799292e-20,75,5.541745e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.462894e-20,61,3.153413e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.273755e-20,50,1.801362e-21,2.000000e-01,5.145323e+18
1.891141e+01,6.911692e-21,43,1.054023e-21,2.000000e-01,8.154787e+18
1.911141e+01,4.868074e-21,48,7.026459e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.623613e-21,41,4.097395e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.655388e-21,41,2.585282e-22,2.000000e-01,3.246479e+19
1.971141e+01,9.680538e-22,38,1.570391e-22,2.000000e-01,5.145323e+19
1.991141e+01,5.625796e-22,35,9.509330e-23,2.000000e-01,8.154787e+19
2.011141e+01,3.346801e-22,33,5.826032e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.471783e-22,23,3.068879e-23,2.000000e-01,2.048390e+20
2.051141e+01,8.075063e-23,20,1.805639e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.057012e-23,12,8.824834e-24,2.000000e-01,5.145323e+20
2.091141e+01,2.089581e-23,13,5.795456e-24,2.000000e-01,8.154787e+20
2.111141e+01,6.085092e-24,6,2.484228e-24,2.000000e-01,1.292447e+21
2.131141e+01,2.559622e-24,4,1.279811e-24,2.000000e-01,2.048390e+21
2.151141e+01,4.037531e-25,1,4.037531e-25,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
