statistic,value
mean_flux,0.23261662655164206
median_flux,0.15355154871940613
std_flux,0.24046963520350015
min_flux,2.9382650407717056e-39
max_flux,0.9750117659568787
mean_tau,3524.882196920484
median_tau,1.8737189769744873
effective_tau,1.458363560146814
deep_absorption_frac,0.4403832248875077
moderate_absorption_frac,0.3776659641966916
weak_absorption_frac,0.18195081091580073
tau_eff_err,0.003360706246782225
tau_eff_std,0.3360706246782225
mean_flux_err,0.000578250146400949
mean_flux_std,0.0578250146400949
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.3794462238384489
tau_eff_H_total,inf
hi_fraction_eff,0.0
