# n_pixels = 261930000
# n_pixels_in_grid = 260408147
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.099530e-06
# frac_tau_overflow = 5.809052e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,1.838652e-05,9.204774e-07,399
-2.875000e+00,-2.916667e+00,-2.833333e+00,3.202665e-05,1.214840e-06,695
-2.791667e+00,-2.833333e+00,-2.750000e+00,3.787900e-05,1.321182e-06,822
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.843104e-05,1.775783e-06,1485
-2.625000e+00,-2.666667e+00,-2.583333e+00,1.171392e-04,2.323349e-06,2542
-2.541667e+00,-2.583333e+00,-2.500000e+00,2.076894e-04,3.093645e-06,4507
-2.458333e+00,-2.500000e+00,-2.416667e+00,3.469016e-04,3.998218e-06,7528
-2.375000e+00,-2.416667e+00,-2.333333e+00,6.114094e-04,5.307982e-06,13268
-2.291667e+00,-2.333333e+00,-2.250000e+00,1.391477e-03,8.007582e-06,30196
-2.208333e+00,-2.250000e+00,-2.166667e+00,3.027785e-03,1.181207e-05,65705
-2.125000e+00,-2.166667e+00,-2.083333e+00,6.299342e-03,1.703770e-05,136700
-2.041667e+00,-2.083333e+00,-2.000000e+00,1.245970e-02,2.396167e-05,270384
-1.958333e+00,-2.000000e+00,-1.916667e+00,2.534727e-02,3.417661e-05,550053
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.891266e-02,4.747599e-05,1061438
-1.791667e+00,-1.833333e+00,-1.750000e+00,8.579031e-02,6.287565e-05,1861708
-1.708333e+00,-1.750000e+00,-1.666667e+00,1.414624e-01,8.073910e-05,3069831
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.165334e-01,9.989086e-05,4698921
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.051900e-01,1.185901e-04,6622831
-1.458333e+00,-1.500000e+00,-1.416667e+00,3.998881e-01,1.357477e-04,8677844
-1.375000e+00,-1.416667e+00,-1.333333e+00,4.901200e-01,1.502846e-04,10635936
-1.291667e+00,-1.333333e+00,-1.250000e+00,5.682968e-01,1.618270e-04,12332427
-1.208333e+00,-1.250000e+00,-1.166667e+00,6.281832e-01,1.701400e-04,13632002
-1.125000e+00,-1.166667e+00,-1.083333e+00,6.686929e-01,1.755402e-04,14511089
-1.041667e+00,-1.083333e+00,-1.000000e+00,6.837458e-01,1.775050e-04,14837747
-9.583333e-01,-1.000000e+00,-9.166667e-01,6.752250e-01,1.763955e-04,14652840
-8.750000e-01,-9.166667e-01,-8.333333e-01,6.510759e-01,1.732125e-04,14128789
-7.916667e-01,-8.333333e-01,-7.500000e-01,6.198425e-01,1.690067e-04,13451004
-7.083333e-01,-7.500000e-01,-6.666667e-01,5.748071e-01,1.627513e-04,12473705
-6.250000e-01,-6.666667e-01,-5.833333e-01,5.304287e-01,1.563424e-04,11510663
