k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,3.496114e+01,1.400682e+02,1.400682e+00,1.936955e+01,9.587753e+01,9.587753e-01
2.398801e-03,3.162392e+01,3.339319e+01,3.339319e-01,1.708172e+01,2.162640e+01,2.162640e-01
4.797602e-03,2.721965e+01,2.677047e+01,2.677047e-01,1.432962e+01,1.558867e+01,1.558867e-01
7.196402e-03,2.457739e+01,2.447258e+01,2.447258e-01,1.318230e+01,1.382611e+01,1.382611e-01
9.595203e-03,1.969897e+01,1.964610e+01,1.964610e-01,1.084063e+01,1.130131e+01,1.130131e-01
1.199400e-02,1.753757e+01,1.755668e+01,1.755668e-01,9.669098e+00,1.012058e+01,1.012058e-01
1.439280e-02,1.494710e+01,1.500368e+01,1.500368e-01,8.261237e+00,8.526634e+00,8.526634e-02
1.679161e-02,1.316700e+01,1.322443e+01,1.322443e-01,7.316706e+00,7.632401e+00,7.632401e-02
1.919041e-02,1.133820e+01,1.118538e+01,1.118538e-01,6.341837e+00,6.467821e+00,6.467821e-02
2.158921e-02,1.019786e+01,1.033277e+01,1.033277e-01,5.744957e+00,6.018523e+00,6.018523e-02
2.398801e-02,9.426259e+00,9.342732e+00,9.342732e-02,5.268295e+00,5.439038e+00,5.439038e-02
2.638681e-02,7.978216e+00,8.049624e+00,8.049624e-02,4.470451e+00,4.678258e+00,4.678258e-02
2.878561e-02,6.968764e+00,7.102687e+00,7.102687e-02,3.943945e+00,4.155854e+00,4.155854e-02
3.118441e-02,6.321860e+00,6.447861e+00,6.447861e-02,3.548292e+00,3.696303e+00,3.696303e-02
3.358321e-02,5.814488e+00,5.918580e+00,5.918580e-02,3.230392e+00,3.353227e+00,3.353227e-02
3.598201e-02,5.064099e+00,5.137818e+00,5.137818e-02,2.801037e+00,2.893543e+00,2.893543e-02
3.838081e-02,4.446782e+00,4.528969e+00,4.528969e-02,2.445186e+00,2.518145e+00,2.518145e-02
4.077961e-02,3.999184e+00,4.099510e+00,4.099510e-02,2.199869e+00,2.294580e+00,2.294580e-02
4.317841e-02,3.571489e+00,3.690173e+00,3.690173e-02,1.973241e+00,2.074351e+00,2.074351e-02
4.557721e-02,3.264541e+00,3.377513e+00,3.377513e-02,1.782424e+00,1.871915e+00,1.871915e-02
4.797602e-02,3.031592e+00,3.080316e+00,3.080316e-02,1.635280e+00,1.696184e+00,1.696184e-02
5.037482e-02,2.644927e+00,2.696615e+00,2.696615e-02,1.415162e+00,1.459161e+00,1.459161e-02
5.277362e-02,2.360901e+00,2.470620e+00,2.470620e-02,1.284537e+00,1.358628e+00,1.358628e-02
5.517242e-02,2.170832e+00,2.223660e+00,2.223660e-02,1.164274e+00,1.205657e+00,1.205657e-02
5.757122e-02,1.889044e+00,1.945216e+00,1.945216e-02,1.017037e+00,1.067587e+00,1.067587e-02
5.997002e-02,1.720815e+00,1.792071e+00,1.792071e-02,9.106914e-01,9.533277e-01,9.533277e-03
6.236882e-02,1.630943e+00,1.684676e+00,1.684676e-02,8.495819e-01,8.838234e-01,8.838234e-03
6.476762e-02,1.422799e+00,1.502620e+00,1.502620e-02,7.490730e-01,7.950710e-01,7.950710e-03
6.716642e-02,1.279140e+00,1.309257e+00,1.309257e-02,6.667485e-01,6.871192e-01,6.871192e-03
6.956522e-02,1.146991e+00,1.188706e+00,1.188706e-02,5.976416e-01,6.254044e-01,6.254044e-03
7.196402e-02,1.049904e+00,1.100046e+00,1.100046e-02,5.453754e-01,5.744235e-01,5.744235e-03
7.436282e-02,9.539608e-01,9.815007e-01,9.815007e-03,4.902484e-01,5.124342e-01,5.124342e-03
7.676162e-02,8.624257e-01,8.969493e-01,8.969493e-03,4.432596e-01,4.666398e-01,4.666398e-03
7.916043e-02,7.686836e-01,8.098697e-01,8.098697e-03,3.952254e-01,4.194855e-01,4.194855e-03
8.155923e-02,6.995466e-01,7.197318e-01,7.197318e-03,3.510432e-01,3.611246e-01,3.611246e-03
8.395803e-02,6.480904e-01,6.731131e-01,6.731131e-03,3.234356e-01,3.403641e-01,3.403641e-03
8.635683e-02,5.805794e-01,6.153865e-01,6.153865e-03,2.916083e-01,3.049249e-01,3.049249e-03
8.875563e-02,5.211294e-01,5.405336e-01,5.405336e-03,2.630503e-01,2.765235e-01,2.765235e-03
9.115443e-02,4.707954e-01,4.917801e-01,4.917801e-03,2.331492e-01,2.459794e-01,2.459794e-03
9.355323e-02,4.297796e-01,4.446449e-01,4.446449e-03,2.117901e-01,2.241718e-01,2.241718e-03
9.595203e-02,3.943214e-01,4.178406e-01,4.178406e-03,1.950730e-01,2.048019e-01,2.048019e-03
9.835083e-02,3.553035e-01,3.665462e-01,3.665462e-03,1.734627e-01,1.787057e-01,1.787057e-03
1.007496e-01,3.150262e-01,3.299247e-01,3.299247e-03,1.521708e-01,1.609155e-01,1.609155e-03
1.031484e-01,2.861996e-01,2.975730e-01,2.975730e-03,1.373187e-01,1.441542e-01,1.441542e-03
1.055472e-01,2.578976e-01,2.697840e-01,2.697840e-03,1.232335e-01,1.267050e-01,1.267050e-03
1.079460e-01,2.336298e-01,2.437541e-01,2.437541e-03,1.124547e-01,1.190786e-01,1.190786e-03
1.103448e-01,2.165638e-01,2.266683e-01,2.266683e-03,1.028833e-01,1.078257e-01,1.078257e-03
1.127436e-01,1.943472e-01,2.014042e-01,2.014042e-03,8.984730e-02,9.374955e-02,9.374955e-04
