ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.157461e+05,3.868322e+04
HI 1215Å,89943,8.994300e+01,2.765260e-01,7.752855e+03,1.669330e+00
