statistic,value
mean_flux,0.7014235529533456
median_flux,0.8573779463768005
std_flux,0.32154610828690267
min_flux,2.9382650407717056e-39
max_flux,0.9985991716384888
mean_tau,2143.961710584159
median_tau,0.15387645363807678
effective_tau,0.3546433619234769
deep_absorption_frac,0.1105395143740694
moderate_absorption_frac,0.12208350322605276
weak_absorption_frac,0.7673769823998778
tau_eff_err,0.002491917316986069
tau_eff_std,0.24919173169860692
mean_flux_err,0.0008103642627227048
mean_flux_std,0.08103642627227048
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.41797027383374263
tau_eff_H_total,inf
hi_fraction_eff,0.0
