statistic,value
mean_flux,0.5604140471003979
median_flux,0.6778067350387573
std_flux,0.3331738007524628
min_flux,2.9382650407717056e-39
max_flux,0.9981141686439514
mean_tau,2134.013897556519
median_tau,0.38889309763908386
effective_tau,0.5790793986300148
deep_absorption_frac,0.1828020411823791
moderate_absorption_frac,0.1826369816329459
weak_absorption_frac,0.634560977184675
tau_eff_err,0.002794234918819603
tau_eff_std,0.2794234918819603
mean_flux_err,0.0008097165069992228
mean_flux_std,0.08097165069992228
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.4412499269125964
tau_eff_H_total,602.9886272285357
hi_fraction_eff,0.0009603487891184139
