statistic,value
mean_flux,0.5633081190456533
median_flux,0.6828538179397583
std_flux,0.3328946879137876
min_flux,2.9382650407717056e-39
max_flux,0.9952275156974792
mean_tau,1901.7840946394258
median_tau,0.38147446513175964
effective_tau,0.5739285198254019
deep_absorption_frac,0.1814069235184388
moderate_absorption_frac,0.1799364291863969
weak_absorption_frac,0.6386566472951642
tau_eff_err,0.002141694639514725
tau_eff_std,0.2141694639514725
mean_flux_err,0.0008036072884322912
mean_flux_std,0.08036072884322912
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.44781047638531934
tau_eff_H_total,inf
hi_fraction_eff,0.0
