statistic,value
mean_flux,0.9460578742354604
median_flux,0.9960933923721313
std_flux,0.15092480191487978
min_flux,2.9382650407717056e-39
max_flux,0.9999990463256836
mean_tau,724.5059542128889
median_tau,0.003914256580173969
effective_tau,0.05545153396279337
deep_absorption_frac,0.010150990485820655
moderate_absorption_frac,0.021060035850530862
weak_absorption_frac,0.9687889736636485
tau_eff_err,0.001551614986848349
tau_eff_std,0.1551614986848349
mean_flux_err,0.0005330822304924019
mean_flux_std,0.05330822304924019
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,21.686224940510787
hi_fraction_eff,0.00255699338882066
