statistic,value
mean_flux,0.9731195035657086
median_flux,0.9981186389923096
std_flux,0.09980393404671327
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,164.28669621603873
median_tau,0.0018831526394933462
effective_tau,0.02724838464031125
deep_absorption_frac,0.003468938757550302
moderate_absorption_frac,0.009372182887315493
weak_absorption_frac,0.9871588783551342
tau_eff_err,0.0005583986378536656
tau_eff_std,0.05583986378536656
mean_flux_err,0.00034494241894894877
mean_flux_std,0.034494241894894875
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,9.641971960531459
hi_fraction_eff,0.002826017786085597
