statistic,value
mean_flux,0.8600594196483472
median_flux,0.9730273485183716
std_flux,0.2472344607564058
min_flux,2.9382650407717056e-39
max_flux,0.9999536871910095
mean_tau,1611.4086492724434
median_tau,0.02734307013452053
effective_tau,0.15075379950701118
deep_absorption_frac,0.03985695685473577
moderate_absorption_frac,0.060663283975831844
weak_absorption_frac,0.8994797591694323
tau_eff_err,0.002359881794815602
tau_eff_std,0.2359881794815602
mean_flux_err,0.0007624403502578348
mean_flux_std,0.07624403502578347
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,55.57256288550258
hi_fraction_eff,0.002712737932871063
