k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.847025e+01,1.129994e+02,1.129994e+00
2.673387e-03,1.542570e+01,1.994931e+01,1.994931e-01
5.346774e-03,1.130417e+01,1.284464e+01,1.284464e-01
8.020162e-03,8.715020e+00,9.878130e+00,9.878130e-02
1.069355e-02,7.041238e+00,7.956231e+00,7.956231e-02
1.336694e-02,5.863829e+00,6.560279e+00,6.560279e-02
1.604032e-02,5.033075e+00,5.549474e+00,5.549474e-02
1.871371e-02,4.334019e+00,4.696311e+00,4.696311e-02
2.138710e-02,3.700108e+00,4.086712e+00,4.086712e-02
2.406048e-02,3.266584e+00,3.491737e+00,3.491737e-02
2.673387e-02,2.817614e+00,3.144000e+00,3.144000e-02
2.940726e-02,2.450455e+00,2.740059e+00,2.740059e-02
3.208065e-02,2.087728e+00,2.283867e+00,2.283867e-02
3.475403e-02,1.854879e+00,2.073359e+00,2.073359e-02
3.742742e-02,1.593458e+00,1.744233e+00,1.744233e-02
4.010081e-02,1.409997e+00,1.574310e+00,1.574310e-02
4.277419e-02,1.232307e+00,1.430965e+00,1.430965e-02
4.544758e-02,1.088823e+00,1.253274e+00,1.253274e-02
4.812097e-02,9.438353e-01,1.062130e+00,1.062130e-02
5.079436e-02,8.706206e-01,9.643553e-01,9.643553e-03
5.346774e-02,7.507612e-01,8.326595e-01,8.326595e-03
5.614113e-02,6.675979e-01,7.308291e-01,7.308291e-03
5.881452e-02,6.097820e-01,6.752237e-01,6.752237e-03
6.148791e-02,5.232278e-01,5.759728e-01,5.759728e-03
6.416129e-02,4.658857e-01,5.172087e-01,5.172087e-03
6.683468e-02,4.138133e-01,4.495137e-01,4.495137e-03
6.950807e-02,3.729547e-01,4.173537e-01,4.173537e-03
7.218145e-02,3.232367e-01,3.545888e-01,3.545888e-03
7.485484e-02,2.976104e-01,3.309581e-01,3.309581e-03
7.752823e-02,2.676755e-01,2.991245e-01,2.991245e-03
8.020162e-02,2.306080e-01,2.512557e-01,2.512557e-03
8.287500e-02,2.068542e-01,2.263818e-01,2.263818e-03
8.554839e-02,1.838356e-01,2.001755e-01,2.001755e-03
8.822178e-02,1.673384e-01,1.863811e-01,1.863811e-03
9.089516e-02,1.484840e-01,1.649413e-01,1.649413e-03
9.356855e-02,1.300739e-01,1.468347e-01,1.468347e-03
9.624194e-02,1.166986e-01,1.287696e-01,1.287696e-03
9.891533e-02,1.031933e-01,1.143654e-01,1.143654e-03
1.015887e-01,9.093981e-02,9.957667e-02,9.957667e-04
1.042621e-01,8.273507e-02,9.453093e-02,9.453093e-04
1.069355e-01,7.348524e-02,7.942491e-02,7.942491e-04
1.096089e-01,6.425384e-02,7.128242e-02,7.128242e-04
1.122823e-01,5.864437e-02,6.697405e-02,6.697405e-04
1.149556e-01,5.222002e-02,5.819935e-02,5.819935e-04
1.176290e-01,4.591784e-02,5.148022e-02,5.148022e-04
1.203024e-01,4.142378e-02,4.622412e-02,4.622412e-04
1.229758e-01,3.731806e-02,4.252776e-02,4.252776e-04
1.256492e-01,3.241802e-02,3.654615e-02,3.654615e-04
1.283226e-01,2.977031e-02,3.344080e-02,3.344080e-04
1.309960e-01,2.596444e-02,3.005349e-02,3.005349e-04
1.336694e-01,2.349564e-02,2.651431e-02,2.651431e-04
1.363427e-01,2.091652e-02,2.361802e-02,2.361802e-04
1.390161e-01,1.861779e-02,2.089184e-02,2.089184e-04
1.416895e-01,1.643157e-02,1.833697e-02,1.833697e-04
1.443629e-01,1.517287e-02,1.730588e-02,1.730588e-04
1.470363e-01,1.341295e-02,1.522485e-02,1.522485e-04
1.497097e-01,1.185335e-02,1.352303e-02,1.352303e-04
1.523831e-01,1.069097e-02,1.217836e-02,1.217836e-04
1.550565e-01,9.442110e-03,1.098096e-02,1.098096e-04
1.577298e-01,8.321775e-03,9.517140e-03,9.517140e-05
1.604032e-01,7.576611e-03,8.592236e-03,8.592236e-05
1.630766e-01,6.834015e-03,7.901572e-03,7.901572e-05
1.657500e-01,6.165695e-03,7.128182e-03,7.128182e-05
1.684234e-01,5.358042e-03,6.213629e-03,6.213629e-05
1.710968e-01,4.940870e-03,5.750352e-03,5.750352e-05
1.737702e-01,4.369866e-03,5.066694e-03,5.066694e-05
1.764436e-01,4.003047e-03,4.708625e-03,4.708625e-05
1.791169e-01,3.564574e-03,4.155145e-03,4.155145e-05
1.817903e-01,3.130006e-03,3.676486e-03,3.676486e-05
1.844637e-01,2.876616e-03,3.394163e-03,3.394163e-05
1.871371e-01,2.593158e-03,3.150556e-03,3.150556e-05
1.898105e-01,2.327310e-03,2.856180e-03,2.856180e-05
1.924839e-01,2.091183e-03,2.599984e-03,2.599984e-05
1.951573e-01,1.867923e-03,2.280090e-03,2.280090e-05
1.978307e-01,1.660060e-03,2.064194e-03,2.064194e-05
2.005040e-01,1.506355e-03,1.921438e-03,1.921438e-05
2.031774e-01,1.370130e-03,1.716702e-03,1.716702e-05
2.058508e-01,1.213069e-03,1.554626e-03,1.554626e-05
2.085242e-01,1.090285e-03,1.392584e-03,1.392584e-05
2.111976e-01,1.002514e-03,1.268369e-03,1.268369e-05
2.138710e-01,8.989579e-04,1.175773e-03,1.175773e-05
2.165444e-01,7.876846e-04,1.014014e-03,1.014014e-05
2.192177e-01,7.328262e-04,9.465257e-04,9.465257e-06
2.218911e-01,6.517387e-04,8.444023e-04,8.444023e-06
2.245645e-01,5.930135e-04,7.858751e-04,7.858751e-06
2.272379e-01,5.406119e-04,7.425844e-04,7.425844e-06
2.299113e-01,4.888121e-04,6.530319e-04,6.530319e-06
2.325847e-01,4.377094e-04,6.233056e-04,6.233056e-06
2.352581e-01,3.927268e-04,5.433643e-04,5.433643e-06
2.379315e-01,3.546912e-04,5.131496e-04,5.131496e-06
2.406048e-01,3.273932e-04,4.836675e-04,4.836675e-06
2.432782e-01,2.957456e-04,4.468334e-04,4.468334e-06
2.459516e-01,2.695314e-04,4.140465e-04,4.140465e-06
2.486250e-01,2.435156e-04,3.862493e-04,3.862493e-06
2.512984e-01,2.154475e-04,3.367080e-04,3.367080e-06
2.539718e-01,1.939518e-04,3.053257e-04,3.053257e-06
2.566452e-01,1.796744e-04,3.064881e-04,3.064881e-06
2.593186e-01,1.597436e-04,2.679008e-04,2.679008e-06
2.619919e-01,1.451816e-04,2.516226e-04,2.516226e-06
2.646653e-01,1.317410e-04,2.364264e-04,2.364264e-06
2.673387e-01,1.203369e-04,2.196654e-04,2.196654e-06
2.700121e-01,1.094799e-04,2.061227e-04,2.061227e-06
2.726855e-01,9.898207e-05,1.952061e-04,1.952061e-06
2.753589e-01,9.019174e-05,1.755027e-04,1.755027e-06
2.780323e-01,8.311667e-05,1.721589e-04,1.721589e-06
2.807057e-01,7.606222e-05,1.603070e-04,1.603070e-06
2.833790e-01,6.788716e-05,1.432864e-04,1.432864e-06
2.860524e-01,6.139528e-05,1.293359e-04,1.293359e-06
2.887258e-01,5.640181e-05,1.250200e-04,1.250200e-06
2.913992e-01,5.084233e-05,1.150729e-04,1.150729e-06
2.940726e-01,4.688831e-05,1.099111e-04,1.099111e-06
2.967460e-01,4.284078e-05,1.049884e-04,1.049884e-06
2.994194e-01,3.923964e-05,9.734309e-05,9.734309e-07
3.020928e-01,3.606831e-05,9.240044e-05,9.240044e-07
3.047661e-01,3.319906e-05,8.897393e-05,8.897393e-07
3.074395e-01,3.060290e-05,8.758222e-05,8.758222e-07
3.101129e-01,2.858043e-05,8.501523e-05,8.501523e-07
3.127863e-01,2.572278e-05,7.723055e-05,7.723055e-07
3.154597e-01,2.382839e-05,7.522593e-05,7.522593e-07
3.181331e-01,2.205874e-05,7.105751e-05,7.105751e-07
3.208065e-01,2.004282e-05,6.657200e-05,6.657200e-07
3.234798e-01,1.843208e-05,6.566773e-05,6.566773e-07
3.261532e-01,1.678505e-05,6.010796e-05,6.010796e-07
3.288266e-01,1.609764e-05,5.850661e-05,5.850661e-07
3.315000e-01,1.457928e-05,5.424329e-05,5.424329e-07
3.341734e-01,1.347779e-05,4.866264e-05,4.866264e-07
3.368468e-01,1.234483e-05,4.561277e-05,4.561277e-07
3.395202e-01,1.139555e-05,4.389437e-05,4.389437e-07
3.421936e-01,1.059013e-05,4.050639e-05,4.050639e-07
3.448669e-01,9.572351e-06,3.892243e-05,3.892243e-07
3.475403e-01,8.987762e-06,3.825835e-05,3.825835e-07
3.502137e-01,8.370530e-06,3.684948e-05,3.684948e-07
3.528871e-01,7.898907e-06,3.655427e-05,3.655427e-07
3.555605e-01,7.316185e-06,3.551306e-05,3.551306e-07
3.582339e-01,6.890715e-06,3.413582e-05,3.413582e-07
3.609073e-01,6.404052e-06,3.235450e-05,3.235450e-07
3.635807e-01,6.071474e-06,3.139232e-05,3.139232e-07
3.662540e-01,5.701211e-06,3.081357e-05,3.081357e-07
3.689274e-01,5.435625e-06,3.000920e-05,3.000920e-07
3.716008e-01,4.995247e-06,2.763023e-05,2.763023e-07
3.742742e-01,4.673887e-06,2.659575e-05,2.659575e-07
3.769476e-01,4.336013e-06,2.433965e-05,2.433965e-07
3.796210e-01,4.046548e-06,2.312156e-05,2.312156e-07
3.822944e-01,3.770967e-06,2.166740e-05,2.166740e-07
3.849678e-01,3.502502e-06,2.033503e-05,2.033503e-07
3.876411e-01,3.254304e-06,1.933973e-05,1.933973e-07
3.903145e-01,3.062078e-06,1.889467e-05,1.889467e-07
3.929879e-01,2.898944e-06,1.821585e-05,1.821585e-07
3.956613e-01,2.749507e-06,1.759303e-05,1.759303e-07
3.983347e-01,2.581888e-06,1.698506e-05,1.698506e-07
4.010081e-01,2.425869e-06,1.637432e-05,1.637432e-07
4.036815e-01,2.361679e-06,1.637030e-05,1.637030e-07
4.063549e-01,2.260305e-06,1.631697e-05,1.631697e-07
4.090282e-01,2.177057e-06,1.611084e-05,1.611084e-07
4.117016e-01,2.055360e-06,1.550080e-05,1.550080e-07
4.143750e-01,1.940837e-06,1.498273e-05,1.498273e-07
4.170484e-01,1.793737e-06,1.390257e-05,1.390257e-07
4.197218e-01,1.689153e-06,1.309441e-05,1.309441e-07
4.223952e-01,1.588561e-06,1.223848e-05,1.223848e-07
4.250686e-01,1.489721e-06,1.127140e-05,1.127140e-07
4.277419e-01,1.386286e-06,1.030603e-05,1.030603e-07
4.304153e-01,1.301215e-06,9.738750e-06,9.738750e-08
4.330887e-01,1.216723e-06,9.104662e-06,9.104662e-08
4.357621e-01,1.159813e-06,8.763844e-06,8.763844e-08
4.384355e-01,1.117327e-06,8.760741e-06,8.760741e-08
4.411089e-01,1.075179e-06,8.664626e-06,8.664626e-08
4.437823e-01,1.038467e-06,8.671057e-06,8.671057e-08
4.464557e-01,1.009675e-06,8.647132e-06,8.647132e-08
