k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,3.297122e+01,1.306791e+02,1.306791e+00,1.874127e+01,8.764377e+01,8.764377e-01
2.398801e-03,3.376242e+01,3.596279e+01,3.596279e-01,1.859286e+01,2.318281e+01,2.318281e-01
4.797602e-03,2.639629e+01,2.656958e+01,2.656958e-01,1.451854e+01,1.582456e+01,1.582456e-01
7.196402e-03,2.263677e+01,2.241430e+01,2.241430e-01,1.264431e+01,1.338543e+01,1.338543e-01
9.595203e-03,2.065358e+01,2.051222e+01,2.051222e-01,1.156211e+01,1.217889e+01,1.217889e-01
1.199400e-02,1.747984e+01,1.705430e+01,1.705430e-01,9.864049e+00,9.981575e+00,9.981575e-02
1.439280e-02,1.451393e+01,1.482044e+01,1.482044e-01,8.315624e+00,8.775898e+00,8.775898e-02
1.679161e-02,1.273249e+01,1.253722e+01,1.253722e-01,7.297322e+00,7.447121e+00,7.447121e-02
1.919041e-02,1.143120e+01,1.130565e+01,1.130565e-01,6.625162e+00,6.801496e+00,6.801496e-02
2.158921e-02,9.945709e+00,1.001783e+01,1.001783e-01,5.726909e+00,5.895239e+00,5.895239e-02
2.398801e-02,8.461307e+00,8.516073e+00,8.516073e-02,4.902906e+00,5.150551e+00,5.150551e-02
2.638681e-02,7.697764e+00,7.888245e+00,7.888245e-02,4.451056e+00,4.718569e+00,4.718569e-02
2.878561e-02,6.862111e+00,6.990086e+00,6.990086e-02,3.945898e+00,4.154256e+00,4.154256e-02
3.118441e-02,6.061954e+00,6.133339e+00,6.133339e-02,3.468372e+00,3.598453e+00,3.598453e-02
3.358321e-02,5.411009e+00,5.351156e+00,5.351156e-02,3.102549e+00,3.147657e+00,3.147657e-02
3.598201e-02,4.802968e+00,4.883541e+00,4.883541e-02,2.757054e+00,2.888764e+00,2.888764e-02
3.838081e-02,4.311488e+00,4.406912e+00,4.406912e-02,2.433546e+00,2.510768e+00,2.510768e-02
4.077961e-02,3.861854e+00,3.994592e+00,3.994592e-02,2.172195e+00,2.280453e+00,2.280453e-02
4.317841e-02,3.458979e+00,3.545159e+00,3.545159e-02,1.944140e+00,2.017912e+00,2.017912e-02
4.557721e-02,3.105183e+00,3.161789e+00,3.161789e-02,1.712616e+00,1.800009e+00,1.800009e-02
4.797602e-02,2.801357e+00,2.916806e+00,2.916806e-02,1.538161e+00,1.613464e+00,1.613464e-02
5.037482e-02,2.495969e+00,2.581318e+00,2.581318e-02,1.387868e+00,1.447108e+00,1.447108e-02
5.277362e-02,2.246327e+00,2.302417e+00,2.302417e-02,1.232360e+00,1.279095e+00,1.279095e-02
5.517242e-02,2.053917e+00,2.195454e+00,2.195454e-02,1.119854e+00,1.217966e+00,1.217966e-02
5.757122e-02,1.851791e+00,1.909905e+00,1.909905e-02,9.989882e-01,1.043469e+00,1.043469e-02
5.997002e-02,1.691924e+00,1.741677e+00,1.741677e-02,9.095206e-01,9.492370e-01,9.492370e-03
6.236882e-02,1.500797e+00,1.565397e+00,1.565397e-02,8.028812e-01,8.494757e-01,8.494757e-03
6.476762e-02,1.366302e+00,1.408904e+00,1.408904e-02,7.377954e-01,7.729937e-01,7.729937e-03
6.716642e-02,1.214125e+00,1.276874e+00,1.276874e-02,6.447393e-01,6.740967e-01,6.740967e-03
6.956522e-02,1.128850e+00,1.174380e+00,1.174380e-02,5.912488e-01,6.098475e-01,6.098475e-03
7.196402e-02,1.010620e+00,1.047010e+00,1.047010e-02,5.309026e-01,5.559952e-01,5.559952e-03
7.436282e-02,9.139442e-01,9.654175e-01,9.654175e-03,4.825172e-01,5.065595e-01,5.065595e-03
7.676162e-02,8.226100e-01,8.562649e-01,8.562649e-03,4.282578e-01,4.422758e-01,4.422758e-03
7.916043e-02,7.431461e-01,7.639190e-01,7.639190e-03,3.852266e-01,3.913346e-01,3.913346e-03
8.155923e-02,6.646656e-01,6.825752e-01,6.825752e-03,3.485596e-01,3.562971e-01,3.562971e-03
8.395803e-02,6.143021e-01,6.421033e-01,6.421033e-03,3.162906e-01,3.294978e-01,3.294978e-03
8.635683e-02,5.531076e-01,5.835271e-01,5.835271e-03,2.860454e-01,3.074650e-01,3.074650e-03
8.875563e-02,5.082280e-01,5.373687e-01,5.373687e-03,2.608971e-01,2.724192e-01,2.724192e-03
9.115443e-02,4.536477e-01,4.746166e-01,4.746166e-03,2.300166e-01,2.387202e-01,2.387202e-03
9.355323e-02,4.179317e-01,4.401014e-01,4.401014e-03,2.086481e-01,2.158999e-01,2.158999e-03
9.595203e-02,3.601292e-01,3.763372e-01,3.763372e-03,1.825299e-01,1.897795e-01,1.897795e-03
9.835083e-02,3.311092e-01,3.477972e-01,3.477972e-03,1.662322e-01,1.750206e-01,1.750206e-03
1.007496e-01,3.022843e-01,3.237913e-01,3.237913e-03,1.495052e-01,1.595770e-01,1.595770e-03
1.031484e-01,2.756814e-01,2.912181e-01,2.912181e-03,1.358811e-01,1.413871e-01,1.413871e-03
1.055472e-01,2.488671e-01,2.570684e-01,2.570684e-03,1.220708e-01,1.275057e-01,1.275057e-03
1.079460e-01,2.231521e-01,2.328630e-01,2.328630e-03,1.078150e-01,1.126302e-01,1.126302e-03
1.103448e-01,2.054320e-01,2.146630e-01,2.146630e-03,9.972192e-02,1.046821e-01,1.046821e-03
1.127436e-01,1.868681e-01,1.917413e-01,1.917413e-03,9.103309e-02,9.591227e-02,9.591227e-04
1.151424e-01,1.699777e-01,1.803567e-01,1.803567e-03,8.067292e-02,8.528079e-02,8.528079e-04
1.175412e-01,1.518517e-01,1.585682e-01,1.585682e-03,7.219200e-02,7.509078e-02,7.509078e-04
1.199400e-01,1.371226e-01,1.422431e-01,1.422431e-03,6.495263e-02,6.796359e-02,6.796359e-04
1.223388e-01,1.276711e-01,1.335820e-01,1.335820e-03,6.014930e-02,6.456962e-02,6.456962e-04
1.247376e-01,1.140241e-01,1.207326e-01,1.207326e-03,5.262478e-02,5.529966e-02,5.529966e-04
1.271364e-01,1.031960e-01,1.084892e-01,1.084892e-03,4.782135e-02,4.992707e-02,4.992707e-04
1.295352e-01,9.455345e-02,9.858632e-02,9.858632e-04,4.304357e-02,4.486244e-02,4.486244e-04
1.319340e-01,8.516783e-02,8.898895e-02,8.898895e-04,3.893039e-02,4.005307e-02,4.005307e-04
1.343328e-01,7.781403e-02,8.133270e-02,8.133270e-04,3.523065e-02,3.748696e-02,3.748696e-04
