statistic,value
mean_flux,0.9158824784716292
median_flux,0.9898486733436584
std_flux,0.19040108643605336
min_flux,2.9382650407717056e-39
max_flux,0.9999989867210388
mean_tau,1273.1311771250319
median_tau,0.010203168727457523
effective_tau,0.08786722115073624
deep_absorption_frac,0.018938260318609703
moderate_absorption_frac,0.03418976285300507
weak_absorption_frac,0.9468719768283852
tau_eff_err,0.0021966113508842897
tau_eff_std,0.21966113508842897
mean_flux_err,0.0006490319914212444
mean_flux_std,0.06490319914212443
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,18.500106325494414
hi_fraction_eff,0.004749552218895239
