statistic,value
mean_flux,0.5737201208476036
median_flux,0.6975799202919006
std_flux,0.33202546169393604
min_flux,2.9382650407717056e-39
max_flux,0.9984144568443298
mean_tau,2448.191199450802
median_tau,0.3601381778717041
effective_tau,0.5556135959175016
deep_absorption_frac,0.17530470297029702
moderate_absorption_frac,0.17325939876596355
weak_absorption_frac,0.6514358982637394
tau_eff_err,0.0029237078004214073
tau_eff_std,0.29237078004214073
mean_flux_err,0.0008669929884837181
mean_flux_std,0.08669929884837181
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.4736011158915918
tau_eff_H_total,533.1514312730393
hi_fraction_eff,0.001042130927002483
