statistic,value
mean_flux,0.7147004779042211
median_flux,0.8704079389572144
std_flux,0.3175500143877463
min_flux,2.9382650407717056e-39
max_flux,0.9997878670692444
mean_tau,2548.6803289969685
median_tau,0.13879330456256866
effective_tau,0.3358917360783512
deep_absorption_frac,0.10480103080975833
moderate_absorption_frac,0.11472904974611538
weak_absorption_frac,0.7804699194441262
tau_eff_err,0.0032910261589869766
tau_eff_std,0.32910261589869766
mean_flux_err,0.0008410178533678098
mean_flux_std,0.08410178533678098
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.45740913640063635
tau_eff_H_total,132.89462246612408
hi_fraction_eff,0.0025275043453918795
