statistic,value
mean_flux,0.972889543243707
median_flux,0.9981153011322021
std_flux,0.10083765634716602
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,97.65409474986154
median_tau,0.0018864836310967803
effective_tau,0.02748472508636319
deep_absorption_frac,0.0034618584743389734
moderate_absorption_frac,0.009661450458018321
weak_absorption_frac,0.9868766910676428
tau_eff_err,0.00043688972961640786
tau_eff_std,0.04368897296164079
mean_flux_err,0.0003043711651045441
mean_flux_std,0.030437116510454408
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,10.415710425442356
hi_fraction_eff,0.0026387758058748125
