# n_sightlines = 10000
# X = 1.333354e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.333354e-01
# redshift = 2.998646
# n_absorbers = 550000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.770828
# beta_fit_err = 0.021770
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.058459e-11,82546,3.684055e-14,2.000000e-01,1.292447e+13
1.331141e+01,6.719850e-12,83058,2.331679e-14,2.000000e-01,2.048390e+13
1.351141e+01,3.687753e-12,72241,1.372050e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.818105e-12,56447,7.652416e-15,2.000000e-01,5.145323e+13
1.391141e+01,8.341795e-13,41047,4.117360e-15,2.000000e-01,8.154787e+13
1.411141e+01,3.751141e-13,29254,2.193162e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.634858e-13,20207,1.150083e-15,2.000000e-01,2.048390e+14
1.451141e+01,7.174786e-14,14055,6.051925e-16,2.000000e-01,3.246479e+14
1.471141e+01,2.996731e-14,9304,3.106798e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.254511e-14,6173,1.596711e-16,2.000000e-01,8.154787e+14
1.511141e+01,4.871328e-15,3799,7.903378e-17,2.000000e-01,1.292447e+15
1.531141e+01,2.001602e-15,2474,4.024185e-17,2.000000e-01,2.048390e+15
1.551141e+01,8.091096e-16,1585,2.032323e-17,2.000000e-01,3.246479e+15
1.571141e+01,3.317534e-16,1030,1.033705e-17,2.000000e-01,5.145323e+15
1.591141e+01,1.422578e-16,700,5.376840e-18,2.000000e-01,8.154787e+15
1.611141e+01,6.321571e-17,493,2.847092e-18,2.000000e-01,1.292447e+16
1.631141e+01,3.357579e-17,415,1.648171e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.592695e-17,312,9.016862e-19,2.000000e-01,3.246479e+16
1.671141e+01,8.052266e-18,250,5.092700e-19,2.000000e-01,5.145323e+16
1.691141e+01,4.064509e-18,200,2.874042e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.884931e-18,147,1.554665e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.019409e-18,126,9.081621e-20,2.000000e-01,2.048390e+17
1.751141e+01,4.747457e-19,93,4.922884e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.576725e-19,80,2.880866e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.138063e-19,56,1.520800e-20,2.000000e-01,8.154787e+17
1.811141e+01,8.078276e-20,63,1.017767e-20,2.000000e-01,1.292447e+18
1.831141e+01,3.478937e-20,43,5.305329e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.603444e-20,51,3.645551e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.320572e-20,41,2.062386e-21,2.000000e-01,5.145323e+18
1.891141e+01,6.096764e-21,30,1.113112e-21,2.000000e-01,8.154787e+18
1.911141e+01,5.385517e-21,42,8.310033e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.750787e-21,34,4.717562e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.123054e-21,22,2.394360e-22,2.000000e-01,3.246479e+19
1.971141e+01,9.984810e-22,31,1.793325e-22,2.000000e-01,5.145323e+19
1.991141e+01,3.658058e-22,18,8.622126e-23,2.000000e-01,8.154787e+19
2.011141e+01,2.692759e-22,21,5.876081e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.132677e-22,14,3.027207e-23,2.000000e-01,2.048390e+20
2.051141e+01,6.125751e-23,12,1.768352e-23,2.000000e-01,3.246479e+20
2.071141e+01,4.187178e-23,13,1.161314e-23,2.000000e-01,5.145323e+20
2.091141e+01,2.032255e-23,10,6.426553e-24,2.000000e-01,8.154787e+20
2.111141e+01,5.129064e-24,4,2.564532e-24,2.000000e-01,1.292447e+21
2.131141e+01,8.090551e-25,1,8.090551e-25,2.000000e-01,2.048390e+21
2.151141e+01,5.104793e-25,1,5.104793e-25,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,2.032255e-25,1,2.032255e-25,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
