k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.449473e+01,1.202300e+02,1.202300e+00,1.311422e+01,8.329127e+01,8.329127e-01
2.541020e-03,2.204358e+01,2.460907e+01,2.460907e-01,1.061734e+01,1.603107e+01,1.603107e-01
5.082039e-03,1.861171e+01,1.959702e+01,1.959702e-01,8.800980e+00,1.101042e+01,1.101042e-01
7.623059e-03,1.337812e+01,1.414728e+01,1.414728e-01,6.625924e+00,7.943296e+00,7.943296e-02
1.016408e-02,1.159705e+01,1.168619e+01,1.168619e-01,5.752653e+00,6.543754e+00,6.543754e-02
1.270510e-02,9.870869e+00,1.020718e+01,1.020718e-01,4.988659e+00,5.811666e+00,5.811666e-02
1.524612e-02,8.895006e+00,9.034450e+00,9.034450e-02,4.494605e+00,5.072813e+00,5.072813e-02
1.778714e-02,7.316283e+00,7.570735e+00,7.570735e-02,3.742832e+00,4.222882e+00,4.222882e-02
2.032816e-02,6.594255e+00,6.701580e+00,6.701580e-02,3.364101e+00,3.761839e+00,3.761839e-02
2.286918e-02,5.768575e+00,5.938489e+00,5.938489e-02,2.952535e+00,3.352178e+00,3.352178e-02
2.541020e-02,5.059238e+00,5.269659e+00,5.269659e-02,2.588498e+00,2.917227e+00,2.917227e-02
2.795122e-02,4.492083e+00,4.711642e+00,4.711642e-02,2.277872e+00,2.573167e+00,2.573167e-02
3.049224e-02,3.896725e+00,4.172754e+00,4.172754e-02,1.977990e+00,2.264074e+00,2.264074e-02
3.303325e-02,3.436197e+00,3.689054e+00,3.689054e-02,1.740234e+00,2.016150e+00,2.016150e-02
3.557427e-02,2.984928e+00,3.249314e+00,3.249314e-02,1.508313e+00,1.734633e+00,1.734633e-02
3.811529e-02,2.670191e+00,2.866294e+00,2.866294e-02,1.320973e+00,1.500853e+00,1.500853e-02
4.065631e-02,2.401142e+00,2.579479e+00,2.579479e-02,1.177136e+00,1.336495e+00,1.336495e-02
4.319733e-02,2.092561e+00,2.161122e+00,2.161122e-02,1.012848e+00,1.104833e+00,1.104833e-02
4.573835e-02,1.858754e+00,1.990126e+00,1.990126e-02,8.976532e-01,9.981092e-01,9.981092e-03
4.827937e-02,1.658147e+00,1.777418e+00,1.777418e-02,7.912401e-01,8.706126e-01,8.706126e-03
5.082039e-02,1.518451e+00,1.558484e+00,1.558484e-02,7.152134e-01,7.767599e-01,7.767599e-03
5.336141e-02,1.306645e+00,1.416142e+00,1.416142e-02,6.194160e-01,6.948298e-01,6.948298e-03
5.590243e-02,1.152554e+00,1.233260e+00,1.233260e-02,5.385905e-01,6.146772e-01,6.146772e-03
5.844345e-02,1.033315e+00,1.089912e+00,1.089912e-02,4.821334e-01,5.331932e-01,5.331932e-03
6.098447e-02,9.542861e-01,1.013189e+00,1.013189e-02,4.315688e-01,4.680419e-01,4.680419e-03
6.352549e-02,8.279658e-01,8.560187e-01,8.560187e-03,3.761673e-01,4.066243e-01,4.066243e-03
6.606651e-02,7.532250e-01,8.003683e-01,8.003683e-03,3.434534e-01,3.761255e-01,3.761255e-03
6.860753e-02,6.824578e-01,7.344047e-01,7.344047e-03,3.045707e-01,3.328071e-01,3.328071e-03
7.114855e-02,6.103361e-01,6.475801e-01,6.475801e-03,2.704920e-01,2.934409e-01,2.934409e-03
