statistic,value
mean_flux,0.8004485284772697
median_flux,0.9443443417549133
std_flux,0.2892325786861798
min_flux,2.9382650407717056e-39
max_flux,0.9998348951339722
mean_tau,2001.9214972862937
median_tau,0.05726438760757446
effective_tau,0.22258304782905358
deep_absorption_frac,0.06752841428398107
moderate_absorption_frac,0.08481689246572573
weak_absorption_frac,0.8476546932502932
tau_eff_err,0.0026338565828166478
tau_eff_std,0.26338565828166477
mean_flux_err,0.0008722888722260612
mean_flux_std,0.08722888722260612
n_sightlines,10000.0
tau_eff_obs_target,0.12714278068007295
mean_flux_target,0.8806079298214535
tau_scale_factor,0.3784399978613777
tau_eff_H_total,168.20279117847824
hi_fraction_eff,0.001323301748350928
