# n_pixels = 247270000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.3784399978613777
# mean_flux_target = 0.8806079298214535
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,1.010232e+00,4.519701e-04,4995999
3.000000e-02,2.000000e-02,4.000000e-02,1.645361e-01,1.824021e-04,813697
5.000000e-02,4.000000e-02,6.000000e-02,1.333089e-01,1.641833e-04,659266
7.000000e-02,6.000000e-02,8.000000e-02,1.190193e-01,1.551343e-04,588598
9.000000e-02,8.000000e-02,1.000000e-01,1.105805e-01,1.495335e-04,546865
1.100000e-01,1.000000e-01,1.200000e-01,1.065168e-01,1.467602e-04,526768
1.300000e-01,1.200000e-01,1.400000e-01,1.036359e-01,1.447619e-04,512521
1.500000e-01,1.400000e-01,1.600000e-01,1.032812e-01,1.445140e-04,510767
1.700000e-01,1.600000e-01,1.800000e-01,1.037451e-01,1.448382e-04,513061
1.900000e-01,1.800000e-01,2.000000e-01,1.046255e-01,1.454515e-04,517415
2.100000e-01,2.000000e-01,2.200000e-01,1.056719e-01,1.461770e-04,522590
2.300000e-01,2.200000e-01,2.400000e-01,1.077381e-01,1.475992e-04,532808
2.500000e-01,2.400000e-01,2.600000e-01,1.101183e-01,1.492207e-04,544579
2.700000e-01,2.600000e-01,2.800000e-01,1.128204e-01,1.510404e-04,557942
2.900000e-01,2.800000e-01,3.000000e-01,1.153599e-01,1.527309e-04,570501
3.100000e-01,3.000000e-01,3.200000e-01,1.177882e-01,1.543300e-04,582510
3.300000e-01,3.200000e-01,3.400000e-01,1.217794e-01,1.569229e-04,602248
3.500000e-01,3.400000e-01,3.600000e-01,1.256062e-01,1.593694e-04,621173
3.700000e-01,3.600000e-01,3.800000e-01,1.304261e-01,1.623983e-04,645009
3.900000e-01,3.800000e-01,4.000000e-01,1.377104e-01,1.668717e-04,681033
4.100000e-01,4.000000e-01,4.200000e-01,1.438660e-01,1.705605e-04,711475
4.300000e-01,4.200000e-01,4.400000e-01,1.481110e-01,1.730585e-04,732468
4.500000e-01,4.400000e-01,4.600000e-01,1.539756e-01,1.764515e-04,761471
4.700000e-01,4.600000e-01,4.800000e-01,1.610561e-01,1.804629e-04,796487
4.900000e-01,4.800000e-01,5.000000e-01,1.682327e-01,1.844397e-04,831978
5.100000e-01,5.000000e-01,5.200000e-01,1.766706e-01,1.890086e-04,873707
5.300000e-01,5.200000e-01,5.400000e-01,1.859231e-01,1.938947e-04,919464
5.500000e-01,5.400000e-01,5.600000e-01,1.942557e-01,1.981920e-04,960672
5.700000e-01,5.600000e-01,5.800000e-01,2.063348e-01,2.042610e-04,1020408
5.900000e-01,5.800000e-01,6.000000e-01,2.194967e-01,2.106751e-04,1085499
6.100000e-01,6.000000e-01,6.200000e-01,2.332270e-01,2.171645e-04,1153401
6.300000e-01,6.200000e-01,6.400000e-01,2.492098e-01,2.244822e-04,1232442
6.500000e-01,6.400000e-01,6.600000e-01,2.655452e-01,2.317226e-04,1313227
6.700000e-01,6.600000e-01,6.800000e-01,2.859777e-01,2.404725e-04,1414274
6.900000e-01,6.800000e-01,7.000000e-01,3.065928e-01,2.489891e-04,1516224
7.100000e-01,7.000000e-01,7.200000e-01,3.291871e-01,2.580006e-04,1627962
7.300000e-01,7.200000e-01,7.400000e-01,3.574453e-01,2.688463e-04,1767710
7.500000e-01,7.400000e-01,7.600000e-01,3.925951e-01,2.817551e-04,1941540
7.700000e-01,7.600000e-01,7.800000e-01,4.349956e-01,2.965799e-04,2151227
7.900000e-01,7.800000e-01,8.000000e-01,4.841430e-01,3.128860e-04,2394281
8.100000e-01,8.000000e-01,8.200000e-01,5.444209e-01,3.317926e-04,2692379
8.300000e-01,8.200000e-01,8.400000e-01,6.213550e-01,3.544616e-04,3072849
8.500000e-01,8.400000e-01,8.600000e-01,7.238664e-01,3.825855e-04,3579809
8.700000e-01,8.600000e-01,8.800000e-01,8.547699e-01,4.157420e-04,4227179
8.900000e-01,8.800000e-01,9.000000e-01,1.059449e+00,4.628491e-04,5239401
9.100000e-01,9.000000e-01,9.200000e-01,1.389354e+00,5.300364e-04,6870910
9.300000e-01,9.200000e-01,9.400000e-01,1.974457e+00,6.318632e-04,9764478
9.500000e-01,9.400000e-01,9.600000e-01,3.222688e+00,8.072507e-04,15937482
9.700000e-01,9.600000e-01,9.800000e-01,7.070962e+00,1.195745e-03,34968737
9.900000e-01,9.800000e-01,1.000000e+00,2.419734e+01,2.211990e-03,119665509
