ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,2.624345e+04,4.326689e+03
HI 1215Å,16243,1.624300e+01,4.577075e-02,5.397127e+03,1.127660e+00
