statistic,value
mean_flux,0.5687234577095227
median_flux,0.6874026656150818
std_flux,0.32974016857751154
min_flux,2.9382650407717056e-39
max_flux,0.9983810186386108
mean_tau,4272.740450127917
median_tau,0.3748350143432617
effective_tau,0.5643609775694274
deep_absorption_frac,0.17425179007031139
moderate_absorption_frac,0.17956154039316974
weak_absorption_frac,0.6461866695365188
tau_eff_err,0.0051224068592326125
tau_eff_std,0.5122406859232612
mean_flux_err,0.00081550781281673
mean_flux_std,0.081550781281673
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.4663061475086657
tau_eff_H_total,687.7399740769999
hi_fraction_eff,0.0008206022598822238
